,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.5865,1.2981836,0.60502267,1.2375715,0,0.0001,1e-05,20,2,,,24.81261706352234
1,model_type.hyperbolic,activation.identity,0.6382,1.1508527,0.7668923,0.7657939,1,0.0001,1e-05,20,2,,,47.784932374954224
2,model_type.hyperbolic,activation.identity,0.66889995,1.0813701,0.8014441,0.65806335,2,0.0001,1e-05,20,2,,,71.5252332687378
3,model_type.hyperbolic,activation.identity,0.68619996,1.034355,0.81681895,0.60694635,3,0.0001,1e-05,20,2,,,94.39383602142334
4,model_type.hyperbolic,activation.identity,0.6925,1.0261173,0.8268577,0.5772061,4,0.0001,1e-05,20,2,,,118.23483419418335
5,model_type.hyperbolic,activation.identity,0.705,0.9904897,0.83239394,0.55672437,5,0.0001,1e-05,20,2,,,141.0278832912445
6,model_type.hyperbolic,activation.identity,0.7118,0.9708714,0.8375967,0.54157007,6,0.0001,1e-05,20,2,,,162.64601635932922
7,model_type.hyperbolic,activation.identity,0.71209997,0.961396,0.8401648,0.5297732,7,0.0001,1e-05,20,2,,,184.68536043167114
8,model_type.hyperbolic,activation.identity,0.71779996,0.9475838,0.84400016,0.5205859,8,0.0001,1e-05,20,2,,,207.09771394729614
9,model_type.hyperbolic,activation.identity,0.71849996,0.94496834,0.84678495,0.5128889,9,0.0001,1e-05,20,2,,,230.2146511077881
10,model_type.hyperbolic,activation.identity,0.72349995,0.9374371,0.8484525,0.5067793,10,0.0001,1e-05,20,2,,,251.85232186317444
11,model_type.hyperbolic,activation.identity,0.7204,0.9340875,0.8498699,0.50082946,11,0.0001,1e-05,20,2,,,273.80980587005615
12,model_type.hyperbolic,activation.identity,0.7209,0.9295879,0.8518543,0.4960338,12,0.0001,1e-05,20,2,,,297.1170735359192
13,model_type.hyperbolic,activation.identity,0.7208,0.9337001,0.85403883,0.49192822,13,0.0001,1e-05,20,2,,,319.44277930259705
14,model_type.hyperbolic,activation.identity,0.72279996,0.93028396,0.8546391,0.48760942,14,0.0001,1e-05,20,2,,,342.89633560180664
15,model_type.hyperbolic,activation.identity,0.7258,0.92433435,0.85538954,0.48373646,15,0.0001,1e-05,20,2,,,365.1594066619873
16,model_type.hyperbolic,activation.identity,0.7281,0.9211616,0.85745734,0.48043332,16,0.0001,1e-05,20,2,,,388.13271951675415
17,model_type.hyperbolic,activation.identity,0.728,0.90894735,0.85832447,0.47650063,17,0.0001,1e-05,20,2,,,411.4133336544037
18,model_type.hyperbolic,activation.identity,0.72569996,0.91621804,0.8596585,0.4731011,18,0.0001,1e-05,20,2,,,433.7445764541626
19,model_type.hyperbolic,activation.identity,0.72709996,0.91668826,0.85967517,0.46969667,19,0.0001,1e-05,20,2,,,456.8211522102356
20,model_type.hyperbolic,activation.identity,0.7255,0.90971994,0.86145943,0.46605408,20,0.0001,1e-05,20,2,,,478.74465703964233
21,model_type.hyperbolic,activation.identity,0.7255,0.91993487,0.86251,0.46288958,21,0.0001,1e-05,20,2,,,500.26443576812744
22,model_type.hyperbolic,activation.identity,0.7324,0.89788204,0.863127,0.45910776,22,0.0001,1e-05,20,2,,,522.3788423538208
23,model_type.hyperbolic,activation.identity,0.7287,0.9101622,0.86466116,0.45577747,23,0.0001,1e-05,20,2,,,544.6731379032135
