,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
28,model_type.resnet18,0.5058092948717948,2.09744415527735,0.70930696,1.096146,28,0.03162277660168379,0.0005,6057.902106046677
29,model_type.resnet18,0.5050080128205128,2.096542613628583,0.71828985,1.0589625,29,0.03162277660168379,0.0005,6264.905794143677
30,model_type.resnet18,0.5162259615384616,2.0428422689437866,0.72863317,1.0128344,30,0.03162277660168379,0.0005,6468.802773475647
31,model_type.resnet18,0.5182291666666666,2.057025460096506,0.74055696,0.97118896,31,0.03162277660168379,0.0005,6677.2395215034485
32,model_type.resnet18,0.5228365384615384,2.041802844940088,0.75332105,0.92014897,32,0.03162277660168379,0.0005,6881.519381284714
33,model_type.resnet18,0.5098157051282052,2.1123846555367494,0.75923294,0.8880489,33,0.03162277660168379,0.0005,7091.5655605793
34,model_type.resnet18,0.5052083333333334,2.153831021908002,0.77393764,0.8434863,34,0.03162277660168379,0.0005,7295.635998725891
35,model_type.resnet18,0.5134214743589743,2.1369177378140964,0.7815001,0.8087804,35,0.03162277660168379,0.0005,7501.221297264099
36,model_type.resnet18,0.5116185897435898,2.147313492420392,0.79179335,0.76972365,36,0.03162277660168379,0.0005,7707.780429601669
37,model_type.resnet18,0.5152243589743589,2.1157523668729343,0.79894567,0.73816115,37,0.03162277660168379,0.0005,7958.238142967224
38,model_type.resnet18,0.5160256410256411,2.1856479109861913,0.8097791,0.7007635,38,0.03162277660168379,0.0005,8160.566693305969
39,model_type.resnet18,0.5090144230769231,2.1615952727122183,0.8170114,0.67258525,39,0.03162277660168379,0.0005,8362.609729528427
40,model_type.resnet18,0.49599358974358976,2.2472780484419603,0.828145,0.6391559,40,0.03162277660168379,0.0005,8570.065663814545
41,model_type.resnet18,0.5054086538461539,2.260268455896622,0.83377683,0.6141247,41,0.03162277660168379,0.0005,8776.026902914047
42,model_type.resnet18,0.5192307692307693,2.1659288620337462,0.8426797,0.57929754,42,0.03162277660168379,0.0005,8978.754477500916
43,model_type.resnet18,0.5110176282051282,2.2394224283022757,0.85129243,0.5532784,43,0.03162277660168379,0.0005,9181.997217178345
44,model_type.resnet18,0.5713141025641025,1.870336890220642,0.9408811,0.28115198,44,0.03162277660168379,0.0005,9383.662605762482
45,model_type.resnet18,0.5771233974358975,1.8438187791750982,0.9646387,0.2089355,45,0.03162277660168379,0.0005,9588.840953588486
46,model_type.resnet18,0.5727163461538461,1.8548552913543506,0.9714709,0.18423794,46,0.03162277660168379,0.0005,9793.778155326843
47,model_type.resnet18,0.5733173076923077,1.8652699100665557,0.9758323,0.16797242,47,0.03162277660168379,0.0005,10001.051089763641
48,model_type.resnet18,0.5745192307692307,1.8593207995096843,0.97866315,0.15681331,48,0.03162277660168379,0.0005,10202.943366527557
49,model_type.resnet18,0.5747195512820513,1.8608535619882436,0.9809639,0.1488844,49,0.03162277660168379,0.0005,10405.719408988953
50,model_type.resnet18,0.5777243589743589,1.8479852615258632,0.9833547,0.14019187,50,0.03162277660168379,0.0005,10610.291647672653
51,model_type.resnet18,0.578125,1.8551143973301618,0.984315,0.13435405,51,0.03162277660168379,0.0005,10812.131016254425
52,model_type.resnet18,0.5775240384615384,1.8556268368011866,0.98644567,0.12808076,52,0.03162277660168379,0.0005,11023.063889980316
53,model_type.resnet18,0.5759214743589743,1.8720414546819835,0.98700583,0.123987235,53,0.03162277660168379,0.0005,11285.604529619217
54,model_type.resnet18,0.5747195512820513,1.8677621300403888,0.9881762,0.11997377,54,0.03162277660168379,0.0005,11491.571694612503
55,model_type.resnet18,0.5761217948717948,1.8657929362394872,0.98910654,0.114646845,55,0.03162277660168379,0.0005,11696.659357070923
56,model_type.resnet18,0.5725160256410257,1.869996128938137,0.9900968,0.11059697,56,0.03162277660168379,0.0005,11898.69385766983
57,model_type.resnet18,0.5705128205128205,1.869939658886347,0.990737,0.10856387,57,0.03162277660168379,0.0005,12103.036809206009
58,model_type.resnet18,0.5751201923076923,1.8678019031500206,0.9912472,0.10583497,58,0.03162277660168379,0.0005,12309.786761283875
59,model_type.resnet18,0.5739182692307693,1.8681240922365434,0.99205744,0.102479376,59,0.03162277660168379,0.0005,12522.022820472717
