,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.11157852564102565,4.147746177820059,0.071162775,4.5568423,0,0.03162277660168379,0.0005,232.4365255832672
1,model_type.resnet18,0.18269230769230768,3.6692322248067613,0.15897088,3.8500104,1,0.03162277660168379,0.0005,432.80569982528687
2,model_type.resnet18,0.203125,3.5904265947830982,0.22211108,3.4615111,2,0.03162277660168379,0.0005,631.5450236797333
3,model_type.resnet18,0.2646233974358974,3.204108036481417,0.2697263,3.178976,3,0.03162277660168379,0.0005,834.0279564857483
4,model_type.resnet18,0.31009615384615385,2.9704683468892026,0.31101954,2.951239,4,0.03162277660168379,0.0005,1032.4586482048035
5,model_type.resnet18,0.34094551282051283,2.849529517002595,0.3462508,2.7645416,5,0.03162277660168379,0.0005,1230.26655459404
6,model_type.resnet18,0.3233173076923077,2.915292816284375,0.37814102,2.6133797,6,0.03162277660168379,0.0005,1430.912211894989
7,model_type.resnet18,0.36959134615384615,2.668544961855962,0.4021487,2.4857852,7,0.03162277660168379,0.0005,1631.011730670929
8,model_type.resnet18,0.3561698717948718,2.774134146861541,0.4259463,2.369694,8,0.03162277660168379,0.0005,1832.851966381073
9,model_type.resnet18,0.4266826923076923,2.4531348041999035,0.44899368,2.2641258,9,0.03162277660168379,0.0005,2031.9892058372498
10,model_type.resnet18,0.4010416666666667,2.558571396729885,0.47012043,2.1675897,10,0.03162277660168379,0.0005,2233.5318586826324
11,model_type.resnet18,0.4308894230769231,2.3710894752771425,0.48515525,2.087475,11,0.03162277660168379,0.0005,2429.3961522579193
12,model_type.resnet18,0.43770032051282054,2.327884637392484,0.50361115,2.0066447,12,0.03162277660168379,0.0005,2628.856586933136
13,model_type.resnet18,0.45032051282051283,2.306645093820034,0.5177657,1.9349799,13,0.03162277660168379,0.0005,2828.41965174675
14,model_type.resnet18,0.4589342948717949,2.2624291884593473,0.5351312,1.8621093,14,0.03162277660168379,0.0005,3026.70765542984
15,model_type.resnet18,0.48357371794871795,2.153724785034473,0.54850554,1.7932745,15,0.03162277660168379,0.0005,3224.811888694763
16,model_type.resnet18,0.476963141025641,2.186123993152227,0.5621899,1.7356249,16,0.03162277660168379,0.0005,3425.740085363388
17,model_type.resnet18,0.4811698717948718,2.1449778110553055,0.5766045,1.6741977,17,0.03162277660168379,0.0005,3624.585876941681
18,model_type.resnet18,0.47836538461538464,2.1762398741184135,0.59027886,1.6144775,18,0.03162277660168379,0.0005,3821.0249030590057
19,model_type.resnet18,0.48197115384615385,2.1750384339919457,0.6012624,1.5594325,19,0.03162277660168379,0.0005,4020.1489958763123
20,model_type.resnet18,0.4963942307692308,2.130877522321848,0.61424655,1.5041301,20,0.03162277660168379,0.0005,4224.03414773941
21,model_type.resnet18,0.5074118589743589,2.0507373167918277,0.62639046,1.4486758,21,0.03162277660168379,0.0005,4423.552405357361
22,model_type.resnet18,0.4987980769230769,2.0978365999001722,0.637454,1.3999858,22,0.03162277660168379,0.0005,4620.713654279709
23,model_type.resnet18,0.49278846153846156,2.132310396585709,0.6474572,1.3519342,23,0.03162277660168379,0.0005,4823.719363689423
24,model_type.resnet18,0.5182291666666666,1.9960899612842462,0.66098154,1.2989312,24,0.03162277660168379,0.0005,5030.519655227661
25,model_type.resnet18,0.5014022435897436,2.056999451074845,0.6731254,1.2472172,25,0.03162277660168379,0.0005,5229.615604877472
26,model_type.resnet18,0.4985977564102564,2.1444934071638646,0.68510926,1.1979101,26,0.03162277660168379,0.0005,5435.307062387466
27,model_type.resnet18,0.5060096153846154,2.0704883321737633,0.6952125,1.1563958,27,0.03162277660168379,0.0005,5639.3969604969025
28,model_type.resnet18,0.5126201923076923,2.0706462279344215,0.70791656,1.1026155,28,0.03162277660168379,0.0005,5843.82826924324
29,model_type.resnet18,0.5220352564102564,2.0441551407178244,0.7172095,1.0640157,29,0.03162277660168379,0.0005,6050.366404294968
30,model_type.resnet18,0.5250400641025641,2.0033961840164967,0.72959346,1.0133785,30,0.03162277660168379,0.0005,6249.1256811618805
31,model_type.resnet18,0.5084134615384616,2.1027363416476126,0.74002683,0.9704472,31,0.03162277660168379,0.0005,6471.162159442902
32,model_type.resnet18,0.5192307692307693,2.0766902550672874,0.75018007,0.92966104,32,0.03162277660168379,0.0005,6690.729951381683
33,model_type.resnet18,0.5124198717948718,2.1167675042763734,0.7608135,0.8923044,33,0.03162277660168379,0.0005,6891.745206356049
34,model_type.resnet18,0.5298477564102564,2.0423695414494247,0.77306736,0.8448597,34,0.03162277660168379,0.0005,7092.711740970612
35,model_type.resnet18,0.4979967948717949,2.2271095101649943,0.7822703,0.80656296,35,0.03162277660168379,0.0005,7294.817308664322
36,model_type.resnet18,0.5801282051282052,1.7570400620118165,0.88799417,0.48042879,36,0.03162277660168379,0.0005,7493.060512781143
37,model_type.resnet18,0.5869391025641025,1.7495489976344965,0.91481274,0.39627594,37,0.03162277660168379,0.0005,7692.1211478710175
38,model_type.resnet18,0.5839342948717948,1.7598162660231957,0.9256262,0.36199683,38,0.03162277660168379,0.0005,7894.880887031555
39,model_type.resnet18,0.5825320512820513,1.7598392902276454,0.93257844,0.3409139,39,0.03162277660168379,0.0005,8095.628517627716
40,model_type.resnet18,0.5821314102564102,1.7771654786207738,0.9389605,0.32259765,40,0.03162277660168379,0.0005,8294.788681268692
41,model_type.resnet18,0.5849358974358975,1.7728220300796704,0.9427717,0.30856687,41,0.03162277660168379,0.0005,8495.314805746078
42,model_type.resnet18,0.5769230769230769,1.7934371462235084,0.9461728,0.29508486,42,0.03162277660168379,0.0005,8698.156933307648
43,model_type.resnet18,0.5841346153846154,1.7775771189958622,0.9490137,0.28482667,43,0.03162277660168379,0.0005,8901.31331539154
44,model_type.resnet18,0.5833333333333334,1.7955325612655053,0.95305496,0.27266523,44,0.03162277660168379,0.0005,9108.024553775787
45,model_type.resnet18,0.5841346153846154,1.7903556472215898,0.95585585,0.26247683,45,0.03162277660168379,0.0005,9310.06578707695
46,model_type.resnet18,0.5805288461538461,1.806892671646216,0.9589469,0.25216684,46,0.03162277660168379,0.0005,9510.541330099106
47,model_type.resnet18,0.5761217948717948,1.8209751447041829,0.96109754,0.24254969,47,0.03162277660168379,0.0005,9713.537681341171
48,model_type.resnet18,0.5755208333333334,1.819301894077888,0.96366835,0.23523961,48,0.03162277660168379,0.0005,9909.892865896225
49,model_type.resnet18,0.5749198717948718,1.8193867130157275,0.965649,0.22951522,49,0.03162277660168379,0.0005,10106.390041351318
50,model_type.resnet18,0.5765224358974359,1.825058862184867,0.9673896,0.22050463,50,0.03162277660168379,0.0005,10307.78373336792
51,model_type.resnet18,0.571113782051282,1.8456312280434828,0.96858996,0.21531005,51,0.03162277660168379,0.0005,10538.903126478195
