,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.1123798076923077,4.141379625369341,0.06790173,4.5987153,0,0.03162277660168379,0.0005,222.15451955795288
1,model_type.resnet18,0.1830929487179487,3.7103878809855533,0.15614997,3.8732657,1,0.03162277660168379,0.0005,421.05799555778503
2,model_type.resnet18,0.2327724358974359,3.4128794272740683,0.21763964,3.4849424,2,0.03162277660168379,0.0005,621.1105229854584
3,model_type.resnet18,0.2708333333333333,3.181246402936104,0.26478472,3.2051759,3,0.03162277660168379,0.0005,820.727215051651
4,model_type.resnet18,0.2878605769230769,3.0687110821406045,0.30710828,2.97474,4,0.03162277660168379,0.0005,1022.2084047794342
5,model_type.resnet18,0.3391426282051282,2.8265379117085385,0.34220952,2.7899249,5,0.03162277660168379,0.0005,1221.580712556839
6,model_type.resnet18,0.3401442307692308,2.7885947135778575,0.37535012,2.6264887,6,0.03162277660168379,0.0005,1420.5362131595612
7,model_type.resnet18,0.3701923076923077,2.656264066696167,0.40136844,2.4951959,7,0.03162277660168379,0.0005,1621.2758431434631
8,model_type.resnet18,0.3770032051282051,2.6433854592152133,0.42302537,2.3816283,8,0.03162277660168379,0.0005,1823.536916255951
9,model_type.resnet18,0.3926282051282051,2.586364406805772,0.4465329,2.2738614,9,0.03162277660168379,0.0005,2027.0068876743317
10,model_type.resnet18,0.41846955128205127,2.424136617244818,0.4668394,2.1757262,10,0.03162277660168379,0.0005,2225.9321417808533
11,model_type.resnet18,0.4192708333333333,2.4452038758840318,0.48355475,2.0946755,11,0.03162277660168379,0.0005,2427.705901145935
12,model_type.resnet18,0.4385016025641026,2.342716241494203,0.503261,2.0123723,12,0.03162277660168379,0.0005,2627.4802420139313
13,model_type.resnet18,0.45693108974358976,2.2539637226324816,0.5200064,1.9333533,13,0.03162277660168379,0.0005,2825.27109003067
14,model_type.resnet18,0.43349358974358976,2.392248830734155,0.5347911,1.8659916,14,0.03162277660168379,0.0005,3023.7344777584076
15,model_type.resnet18,0.44090544871794873,2.367364255281595,0.5474952,1.7985289,15,0.03162277660168379,0.0005,3226.448076248169
16,model_type.resnet18,0.4823717948717949,2.159722869212811,0.5636104,1.7336199,16,0.03162277660168379,0.0005,3424.1546607017517
17,model_type.resnet18,0.4733573717948718,2.178600934835581,0.5774448,1.6710395,17,0.03162277660168379,0.0005,3620.2871630191803
18,model_type.resnet18,0.4817708333333333,2.144977508447109,0.5898688,1.6131119,18,0.03162277660168379,0.0005,3847.278419494629
19,model_type.resnet18,0.49779647435897434,2.1237273873426976,0.6023427,1.5544975,19,0.03162277660168379,0.0005,4076.542078971863
20,model_type.resnet18,0.49599358974358976,2.078668462924468,0.61453664,1.5044152,20,0.03162277660168379,0.0005,4276.484890460968
21,model_type.resnet18,0.499599358974359,2.0955684322577257,0.62537014,1.4498724,21,0.03162277660168379,0.0005,4473.207358598709
22,model_type.resnet18,0.48978365384615385,2.136545324936891,0.64021486,1.396123,22,0.03162277660168379,0.0005,4668.488862752914
23,model_type.resnet18,0.48617788461538464,2.142423369945624,0.6512984,1.3470745,23,0.03162277660168379,0.0005,4871.428705215454
24,model_type.resnet18,0.5088141025641025,2.018972795743209,0.662422,1.2946479,24,0.03162277660168379,0.0005,5072.15575671196
25,model_type.resnet18,0.524238782051282,2.0027405527921824,0.67321545,1.247578,25,0.03162277660168379,0.0005,5288.354830026627
26,model_type.resnet18,0.5296474358974359,1.9640205471943586,0.6862496,1.1946503,26,0.03162277660168379,0.0005,5489.432946920395
27,model_type.resnet18,0.5100160256410257,2.0832174527339444,0.69650286,1.1491193,27,0.03162277660168379,0.0005,5690.234034061432
28,model_type.resnet18,0.5030048076923077,2.112926866763677,0.7073063,1.1042588,28,0.03162277660168379,0.0005,5893.508066415787
29,model_type.resnet18,0.5228365384615384,2.0684524178504944,0.7182198,1.0573071,29,0.03162277660168379,0.0005,6094.676639795303
30,model_type.resnet18,0.5182291666666666,2.0654026697843504,0.7301536,1.012933,30,0.03162277660168379,0.0005,6332.572381973267
31,model_type.resnet18,0.5234375,2.062387304428296,0.7426276,0.96385634,31,0.03162277660168379,0.0005,6544.357079029083
32,model_type.resnet18,0.5144230769230769,2.1091798559213295,0.75133044,0.9259412,32,0.03162277660168379,0.0005,6747.69295334816
33,model_type.resnet18,0.5048076923076923,2.19833991313592,0.76089346,0.8882747,33,0.03162277660168379,0.0005,6950.104481458664
34,model_type.resnet18,0.5172275641025641,2.144990175198286,0.7703765,0.85103047,34,0.03162277660168379,0.0005,7153.9855988025665
35,model_type.resnet18,0.5258413461538461,2.0646498065728407,0.7833707,0.8027774,35,0.03162277660168379,0.0005,7354.979367733002
36,model_type.resnet18,0.516426282051282,2.1317338271018786,0.79258364,0.769256,36,0.03162277660168379,0.0005,7558.734514951706
37,model_type.resnet18,0.5260416666666666,2.106087218492459,0.8012264,0.73209834,37,0.03162277660168379,0.0005,7760.550712347031
38,model_type.resnet18,0.5899439102564102,1.7887922372573462,0.9046895,0.41978973,38,0.03162277660168379,0.0005,7960.226354122162
39,model_type.resnet18,0.5915464743589743,1.7800922730030158,0.93204826,0.336389,39,0.03162277660168379,0.0005,8164.253093481064
40,model_type.resnet18,0.5865384615384616,1.787206312784782,0.9413012,0.30528882,40,0.03162277660168379,0.0005,8365.738436937332
41,model_type.resnet18,0.5903445512820513,1.7831046352019677,0.94791335,0.2853868,41,0.03162277660168379,0.0005,8566.659222364426
42,model_type.resnet18,0.5891426282051282,1.7865377786831977,0.95276487,0.26706508,42,0.03162277660168379,0.0005,8770.314366817474
43,model_type.resnet18,0.5921474358974359,1.7857100535661747,0.9565661,0.25454697,43,0.03162277660168379,0.0005,8971.829679965973
44,model_type.resnet18,0.5873397435897436,1.8148545959056952,0.959277,0.24418378,44,0.03162277660168379,0.0005,9171.559391260147
45,model_type.resnet18,0.5869391025641025,1.8100380652990096,0.9630682,0.23193805,45,0.03162277660168379,0.0005,9372.966181516647
46,model_type.resnet18,0.5875400641025641,1.807812002988962,0.9647687,0.22489873,46,0.03162277660168379,0.0005,9575.381382465363
47,model_type.resnet18,0.5849358974358975,1.8205565901903005,0.9681498,0.21329397,47,0.03162277660168379,0.0005,9777.705423116684
48,model_type.resnet18,0.5853365384615384,1.8047667298561487,0.9700704,0.20666423,48,0.03162277660168379,0.0005,9978.847155570984
49,model_type.resnet18,0.5815304487179487,1.8435437862689679,0.9713108,0.20009144,49,0.03162277660168379,0.0005,10180.921046257019
50,model_type.resnet18,0.5855368589743589,1.8234246189777668,0.9733615,0.19384004,50,0.03162277660168379,0.0005,10388.04135966301
51,model_type.resnet18,0.5859375,1.8464639721772609,0.974952,0.18722534,51,0.03162277660168379,0.0005,10590.613682985306
52,model_type.resnet18,0.5845352564102564,1.83103613058726,0.9768026,0.18123443,52,0.03162277660168379,0.0005,10795.946477651596
53,model_type.resnet18,0.5833333333333334,1.8462296219972463,0.97862315,0.17511815,53,0.03162277660168379,0.0005,10999.40964794159
