,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.10476762820512821,4.201635360717773,0.07175296,4.5678678,0,0.03162277660168379,0.0005,205.9221773147583
1,model_type.resnet18,0.18870192307692307,3.6512024983381615,0.16365238,3.8285651,1,0.03162277660168379,0.0005,421.7826681137085
2,model_type.resnet18,0.2111378205128205,3.487066476772993,0.2215909,3.4592066,2,0.03162277660168379,0.0005,630.3934211730957
3,model_type.resnet18,0.28305288461538464,3.1565598952464566,0.27043653,3.178756,3,0.03162277660168379,0.0005,845.0275728702545
4,model_type.resnet18,0.2670272435897436,3.2201892106960983,0.31153968,2.9506574,4,0.03162277660168379,0.0005,1056.3427455425262
5,model_type.resnet18,0.3479567307692308,2.7826431959103317,0.34616077,2.766266,5,0.03162277660168379,0.0005,1270.5359525680542
6,model_type.resnet18,0.33834134615384615,2.8161857372675185,0.37833107,2.612856,6,0.03162277660168379,0.0005,1482.456488609314
7,model_type.resnet18,0.3890224358974359,2.6132021775612464,0.40332907,2.4820468,7,0.03162277660168379,0.0005,1694.3766078948975
8,model_type.resnet18,0.4032451923076923,2.5236904422442117,0.42780688,2.359612,8,0.03162277660168379,0.0005,1906.452708721161
9,model_type.resnet18,0.40564903846153844,2.521174831268115,0.450044,2.258813,9,0.03162277660168379,0.0005,2125.32154917717
10,model_type.resnet18,0.4192708333333333,2.4227161483886914,0.46877,2.1620288,10,0.03162277660168379,0.0005,2343.1473774909973
11,model_type.resnet18,0.41646634615384615,2.4465835018035693,0.48956665,2.0782423,11,0.03162277660168379,0.0005,2551.7271292209625
12,model_type.resnet18,0.44751602564102566,2.2695436676343284,0.5050916,1.99597,12,0.03162277660168379,0.0005,2772.999636411667
13,model_type.resnet18,0.4453125,2.342895921988365,0.5196363,1.9234565,13,0.03162277660168379,0.0005,2989.6568546295166
14,model_type.resnet18,0.46694711538461536,2.2108740776013107,0.5355214,1.8516847,14,0.03162277660168379,0.0005,3204.9603312015533
15,model_type.resnet18,0.47475961538461536,2.2299422713426442,0.5513064,1.7839849,15,0.03162277660168379,0.0005,3410.7249784469604
16,model_type.resnet18,0.4563301282051282,2.310008574754764,0.5643606,1.7249445,16,0.03162277660168379,0.0005,3622.3211600780487
17,model_type.resnet18,0.48257211538461536,2.1322071231328525,0.5783251,1.6656295,17,0.03162277660168379,0.0005,3836.701480150223
18,model_type.resnet18,0.49158653846153844,2.162643226293417,0.59235954,1.6053472,18,0.03162277660168379,0.0005,4051.491328716278
19,model_type.resnet18,0.49198717948717946,2.142811967776372,0.6034031,1.5444863,19,0.03162277660168379,0.0005,4261.06788444519
20,model_type.resnet18,0.49399038461538464,2.098654332833412,0.6153969,1.4981408,20,0.03162277660168379,0.0005,4479.473084926605
21,model_type.resnet18,0.49759615384615385,2.0998085599679213,0.62789094,1.43947,21,0.03162277660168379,0.0005,4701.211055278778
22,model_type.resnet18,0.4969951923076923,2.1458395368013625,0.63988477,1.3889898,22,0.03162277660168379,0.0005,4914.759595632553
23,model_type.resnet18,0.5110176282051282,2.078411809909038,0.65138847,1.3409829,23,0.03162277660168379,0.0005,5123.097585439682
24,model_type.resnet18,0.5060096153846154,2.118807014746544,0.6641125,1.2866597,24,0.03162277660168379,0.0005,5328.854209423065
25,model_type.resnet18,0.5136217948717948,2.0389518905908632,0.6752761,1.2397954,25,0.03162277660168379,0.0005,5539.943284749985
26,model_type.resnet18,0.5076121794871795,2.0605837488785768,0.68650967,1.193196,26,0.03162277660168379,0.0005,5753.767990350723
27,model_type.resnet18,0.5074118589743589,2.107957656566913,0.6991137,1.1426966,27,0.03162277660168379,0.0005,5962.234158992767
28,model_type.resnet18,0.5220352564102564,2.011285058962993,0.70765644,1.100695,28,0.03162277660168379,0.0005,6174.67311501503
29,model_type.resnet18,0.5240384615384616,2.017771826340602,0.72135085,1.0499337,29,0.03162277660168379,0.0005,6393.457471132278
30,model_type.resnet18,0.5302483974358975,1.9843383462001116,0.72989357,1.0089564,30,0.03162277660168379,0.0005,6608.051682472229
31,model_type.resnet18,0.515625,2.0652861442321386,0.7416073,0.9663272,31,0.03162277660168379,0.0005,6816.978177547455
32,model_type.resnet18,0.5200320512820513,2.0841163656650443,0.75162053,0.92652917,32,0.03162277660168379,0.0005,7026.261821508408
33,model_type.resnet18,0.5166266025641025,2.111115958446111,0.76361436,0.8800519,33,0.03162277660168379,0.0005,7258.384701728821
34,model_type.resnet18,0.5202323717948718,2.0801924558786244,0.77301735,0.8401956,34,0.03162277660168379,0.0005,7491.7232937812805
35,model_type.resnet18,0.5270432692307693,2.0775391459465027,0.78272045,0.80769145,35,0.03162277660168379,0.0005,7702.284782886505
36,model_type.resnet18,0.5228365384615384,2.0928209821383157,0.7925636,0.7664684,36,0.03162277660168379,0.0005,7913.352290630341
37,model_type.resnet18,0.5118189102564102,2.184874476530613,0.80078626,0.7336946,37,0.03162277660168379,0.0005,8124.578548669815
38,model_type.resnet18,0.5218349358974359,2.1658447889181285,0.81257004,0.6950467,38,0.03162277660168379,0.0005,8348.987088680267
39,model_type.resnet18,0.5366586538461539,2.084171313505906,0.81791174,0.6698108,39,0.03162277660168379,0.0005,8565.297214508057
40,model_type.resnet18,0.5244391025641025,2.134751087579972,0.8275048,0.63947964,40,0.03162277660168379,0.0005,8777.002339839935
41,model_type.resnet18,0.5072115384615384,2.3547050142899537,0.8356974,0.60515785,41,0.03162277660168379,0.0005,8991.836678743362
42,model_type.resnet18,0.5843349358974359,1.8460561648393288,0.9314381,0.32010967,42,0.03162277660168379,0.0005,9196.824651479721
43,model_type.resnet18,0.5841346153846154,1.8354508525285966,0.95580584,0.24259357,43,0.03162277660168379,0.0005,9403.918094873428
44,model_type.resnet18,0.5825320512820513,1.8548268981468983,0.9635984,0.21679156,44,0.03162277660168379,0.0005,9610.901030540466
45,model_type.resnet18,0.5795272435897436,1.8535002217842982,0.96927017,0.19961391,45,0.03162277660168379,0.0005,9825.100160360336
