,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.07431891025641026,4.846457340778449,0.070852675,4.5574236,0,0.03162277660168379,0.0005,591.1703650951385
1,model_type.resnet18,0.15544871794871795,3.9521358685615735,0.1591009,3.8289409,1,0.03162277660168379,0.0005,804.3985633850098
2,model_type.resnet18,0.2203525641025641,3.4164263560221744,0.22143085,3.4540827,2,0.03162277660168379,0.0005,1017.8149161338806
3,model_type.resnet18,0.2497996794871795,3.3326609470905404,0.26953626,3.1770723,3,0.03162277660168379,0.0005,1231.3504521846771
4,model_type.resnet18,0.2800480769230769,3.1140827337900796,0.31198984,2.950501,4,0.03162277660168379,0.0005,1443.235547542572
5,model_type.resnet18,0.35076121794871795,2.7634791013522024,0.34735116,2.7689116,5,0.03162277660168379,0.0005,1651.350285768509
6,model_type.resnet18,0.35857371794871795,2.703576323313591,0.37796095,2.6120145,6,0.03162277660168379,0.0005,1869.6521492004395
7,model_type.resnet18,0.3639823717948718,2.67876050563959,0.40458947,2.4780297,7,0.03162277660168379,0.0005,2087.7352344989777
8,model_type.resnet18,0.37680288461538464,2.655163755783668,0.42917734,2.3594677,8,0.03162277660168379,0.0005,2304.6980884075165
9,model_type.resnet18,0.4204727564102564,2.399611063492604,0.4484935,2.2590535,9,0.03162277660168379,0.0005,2522.1269977092743
10,model_type.resnet18,0.42367788461538464,2.4145242250882664,0.46908012,2.1654708,10,0.03162277660168379,0.0005,2728.6664383411407
11,model_type.resnet18,0.43830128205128205,2.320237002311609,0.4890065,2.0753894,11,0.03162277660168379,0.0005,2936.4660630226135
12,model_type.resnet18,0.44290865384615385,2.296933663197053,0.50410134,1.9992219,12,0.03162277660168379,0.0005,3142.5059928894043
13,model_type.resnet18,0.45693108974358976,2.2452911199667516,0.5208167,1.9250779,13,0.03162277660168379,0.0005,3344.442789077759
14,model_type.resnet18,0.4332932692307692,2.4062163019791627,0.5365017,1.8553531,14,0.03162277660168379,0.0005,3553.007373571396
15,model_type.resnet18,0.4505208333333333,2.312544116607079,0.5502161,1.7881447,15,0.03162277660168379,0.0005,3779.304078102112
16,model_type.resnet18,0.47676282051282054,2.1937746711266346,0.56360036,1.7211734,16,0.03162277660168379,0.0005,3992.042350292206
17,model_type.resnet18,0.483974358974359,2.1152490041194816,0.578095,1.6644295,17,0.03162277660168379,0.0005,4211.0852472782135
18,model_type.resnet18,0.49238782051282054,2.0768340413387003,0.59212947,1.6048645,18,0.03162277660168379,0.0005,4427.348676681519
19,model_type.resnet18,0.48257211538461536,2.1731228965979357,0.60299295,1.5516216,19,0.03162277660168379,0.0005,4635.700833559036
20,model_type.resnet18,0.4889823717948718,2.0717066465279994,0.615587,1.4969373,20,0.03162277660168379,0.0005,4847.6895163059235
21,model_type.resnet18,0.5010016025641025,2.103910654019087,0.6268606,1.4411128,21,0.03162277660168379,0.0005,5061.349446296692
22,model_type.resnet18,0.48838141025641024,2.0985703758704357,0.63954467,1.39257,22,0.03162277660168379,0.0005,5281.277297735214
23,model_type.resnet18,0.5080128205128205,2.0481690550461793,0.65138847,1.3396962,23,0.03162277660168379,0.0005,5496.6025404930115
24,model_type.resnet18,0.5252403846153846,1.9672028590471318,0.66453266,1.2867864,24,0.03162277660168379,0.0005,5706.640819549561
25,model_type.resnet18,0.5174278846153846,2.028923152348934,0.67359555,1.244198,25,0.03162277660168379,0.0005,5916.502152919769
26,model_type.resnet18,0.5018028846153846,2.1382150191527147,0.68572944,1.1942064,26,0.03162277660168379,0.0005,6128.346724271774
27,model_type.resnet18,0.5184294871794872,2.030306698420109,0.69684297,1.1408271,27,0.03162277660168379,0.0005,6339.571179389954
28,model_type.resnet18,0.5116185897435898,2.0643523885653567,0.7077365,1.1008161,28,0.03162277660168379,0.0005,6545.555943250656
29,model_type.resnet18,0.5198317307692307,2.0270805878516955,0.72115076,1.0496008,29,0.03162277660168379,0.0005,6750.465611696243
30,model_type.resnet18,0.5136217948717948,2.106195466640668,0.731114,1.0088359,30,0.03162277660168379,0.0005,6958.090070486069
31,model_type.resnet18,0.5168269230769231,2.0484690375817127,0.7409071,0.9695251,31,0.03162277660168379,0.0005,7166.5647847652435
32,model_type.resnet18,0.5162259615384616,2.0351701302406116,0.7523808,0.9203443,32,0.03162277660168379,0.0005,7379.2046909332275
33,model_type.resnet18,0.5232371794871795,2.0183693766593933,0.7613136,0.88214856,33,0.03162277660168379,0.0005,7587.522411108017
34,model_type.resnet18,0.5326522435897436,2.045054255387722,0.7724172,0.84240705,34,0.03162277660168379,0.0005,7812.499188423157
35,model_type.resnet18,0.5190304487179487,2.0814868975908327,0.78483117,0.79963505,35,0.03162277660168379,0.0005,8020.370972156525
36,model_type.resnet18,0.5869391025641025,1.7410028790816283,0.88831425,0.47589785,36,0.03162277660168379,0.0005,8234.071186542511
37,model_type.resnet18,0.5833333333333334,1.7445198786564362,0.9174436,0.38953865,37,0.03162277660168379,0.0005,8454.39646244049
38,model_type.resnet18,0.5817307692307693,1.7595331088090553,0.9260563,0.3613301,38,0.03162277660168379,0.0005,8669.563584327698
39,model_type.resnet18,0.5821314102564102,1.7559244082524226,0.9335787,0.33887696,39,0.03162277660168379,0.0005,8886.129351854324
40,model_type.resnet18,0.5825320512820513,1.7562791842680712,0.9388504,0.31823593,40,0.03162277660168379,0.0005,9103.790139436722
41,model_type.resnet18,0.5869391025641025,1.7570591064599843,0.94315183,0.30442128,41,0.03162277660168379,0.0005,9313.703484535217
42,model_type.resnet18,0.5833333333333334,1.7727014269584265,0.9480334,0.29109672,42,0.03162277660168379,0.0005,9520.099203586578
43,model_type.resnet18,0.5837339743589743,1.7741882801055908,0.95052415,0.28050575,43,0.03162277660168379,0.0005,9737.395364522934
44,model_type.resnet18,0.5831330128205128,1.7674754391878078,0.95431536,0.26703057,44,0.03162277660168379,0.0005,9954.351729393005
45,model_type.resnet18,0.5813301282051282,1.7859729727109273,0.9572163,0.25723407,45,0.03162277660168379,0.0005,10164.029601097107
46,model_type.resnet18,0.5845352564102564,1.7705841247852032,0.959537,0.24985188,46,0.03162277660168379,0.0005,10374.971753835678
47,model_type.resnet18,0.5881410256410257,1.7768637667863796,0.9615777,0.24119762,47,0.03162277660168379,0.0005,10587.784554243088
48,model_type.resnet18,0.5831330128205128,1.7867054389073298,0.9646687,0.23192813,48,0.03162277660168379,0.0005,10796.600563526154
49,model_type.resnet18,0.5803285256410257,1.7951188668226585,0.96580905,0.22564213,49,0.03162277660168379,0.0005,11009.93357372284
50,model_type.resnet18,0.5831330128205128,1.8004432993057446,0.9683599,0.21701539,50,0.03162277660168379,0.0005,11224.613161087036
