Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
h_plusplus,relu,fmnist,0.8316999673843384,0.46396392583847046,0.8869602878464818,0.30769739008502667,0,0.01,1e-05,sgd,40,4,19.515775680541992
h_plusplus,relu,fmnist,0.8533999919891357,0.41579127311706543,0.8854777452025586,0.3065189807447416,1,0.01,1e-05,sgd,40,4,38.81859278678894
h_plusplus,relu,fmnist,0.8535999655723572,0.4123396873474121,0.888692697228145,0.29873756697373605,2,0.01,1e-05,sgd,40,4,58.27038764953613
h_plusplus,relu,fmnist,0.8495000004768372,0.4335949718952179,0.888609408315565,0.2994215523780409,3,0.01,1e-05,sgd,40,4,77.86328196525574
h_plusplus,relu,fmnist,0.8524999618530273,0.41958823800086975,0.8871435234541578,0.3005270838562741,4,0.01,1e-05,sgd,40,4,97.44699215888977
h_plusplus,relu,fmnist,0.858199954032898,0.4008037745952606,0.8821795042643923,0.32921220725183803,5,0.01,1e-05,sgd,40,4,116.76365637779236
h_plusplus,relu,fmnist,0.8678999543190002,0.37914344668388367,0.8832289445628998,0.3116812068722777,6,0.01,1e-05,sgd,40,4,135.793931722641
h_plusplus,relu,fmnist,0.8614999651908875,0.3791700601577759,0.8864438965884861,0.30388717353343964,7,0.01,1e-05,sgd,40,4,155.31004309654236
h_plusplus,relu,fmnist,0.8590999841690063,0.390694797039032,0.8799973347547975,0.32448564650915834,8,0.01,1e-05,sgd,40,4,174.73322081565857
h_plusplus,relu,fmnist,0.8680999875068665,0.3676053285598755,0.8845449093816631,0.3110961019754537,9,0.01,1e-05,sgd,40,4,193.8749761581421
h_plusplus,relu,fmnist,0.8592999577522278,0.3974439799785614,0.8876765724946695,0.2991281319608185,10,0.01,1e-05,sgd,40,4,213.10134410858154
h_plusplus,relu,fmnist,0.8242999911308289,0.4730421304702759,0.8874766791044776,0.30108946084436067,11,0.01,1e-05,sgd,40,4,232.3821403980255
h_plusplus,relu,fmnist,0.8504999876022339,0.4193780720233917,0.8895589019189766,0.299445149907743,12,0.01,1e-05,sgd,40,4,251.7170855998993
h_plusplus,relu,fmnist,0.833299994468689,0.4638111889362335,0.886727078891258,0.304492314844561,13,0.01,1e-05,sgd,40,4,271.0643832683563
h_plusplus,relu,fmnist,0.8626999855041504,0.38510414958000183,0.8885760927505331,0.29782162081680574,14,0.01,1e-05,sgd,40,4,290.6922950744629
h_plusplus,relu,fmnist,0.863099992275238,0.3697628974914551,0.8887593283582089,0.29693752535974294,15,0.01,1e-05,sgd,40,4,309.81648993492126
h_plusplus,relu,fmnist,0.8687999844551086,0.36156731843948364,0.8882595948827292,0.29671227539986816,16,0.01,1e-05,sgd,40,4,329.2086112499237
h_plusplus,relu,fmnist,0.8549000024795532,0.37652385234832764,0.8900919509594882,0.29330132178851026,17,0.01,1e-05,sgd,40,4,348.87479424476624
h_plusplus,relu,fmnist,0.842799961566925,0.43456992506980896,0.8873767324093816,0.30098087694853354,18,0.01,1e-05,sgd,40,4,367.95835995674133
h_plusplus,relu,fmnist,0.8201999664306641,0.5367735624313354,0.8901252665245203,0.29704941315914013,19,0.01,1e-05,sgd,40,4,387.6081862449646
h_plusplus,relu,fmnist,0.8578000068664551,0.3900330066680908,0.8892923773987207,0.29405959473172233,20,0.01,1e-05,sgd,40,4,406.97438073158264
h_plusplus,relu,fmnist,0.8615999817848206,0.39145147800445557,0.890741604477612,0.2916266509353606,21,0.01,1e-05,sgd,40,4,426.50571489334106
h_plusplus,relu,fmnist,0.8072999715805054,0.5355236530303955,0.8879764125799574,0.30493116173853496,22,0.01,1e-05,sgd,40,4,446.07007813453674
h_plusplus,relu,fmnist,0.8588999509811401,0.3919137716293335,0.8889758795309168,0.2936171983191962,23,0.01,1e-05,sgd,40,4,465.15399146080017
h_plusplus,relu,fmnist,0.852400004863739,0.42246922850608826,0.8882762526652452,0.29673709205663534,24,0.01,1e-05,sgd,40,4,484.5977907180786
h_plusplus,relu,fmnist,0.8356999754905701,0.444719135761261,0.8914412313432836,0.293231621757944,25,0.01,1e-05,sgd,40,4,503.5995092391968
h_plusplus,relu,fmnist,0.8676999807357788,0.360421746969223,0.8882429371002132,0.31053864582578766,26,0.01,1e-05,sgd,40,4,523.1972117424011
h_plusplus,relu,fmnist,0.8496999740600586,0.42972269654273987,0.8910914179104478,0.29121136189555563,27,0.01,1e-05,sgd,40,4,542.6818974018097
h_plusplus,relu,fmnist,0.8619999885559082,0.39655402302742004,0.8926739072494669,0.2890139416034923,28,0.01,1e-05,sgd,40,4,561.5978634357452
h_plusplus,relu,fmnist,0.8712999820709229,0.3583659529685974,0.8883928571428571,0.3024726484153571,29,0.01,1e-05,sgd,40,4,580.9188976287842
h_plusplus,relu,fmnist,0.8695999979972839,0.36017411947250366,0.8902751865671642,0.29004823898614596,30,0.01,1e-05,sgd,40,4,600.2647154331207
h_plusplus,relu,fmnist,0.8240000009536743,0.5177603363990784,0.8899087153518124,0.2946575948122595,31,0.01,1e-05,sgd,40,4,619.8140158653259
h_plusplus,relu,fmnist,0.8283999562263489,0.45487138628959656,0.888626066098081,0.2960975620585845,32,0.01,1e-05,sgd,40,4,639.1153268814087
h_plusplus,relu,fmnist,0.808899998664856,0.5458981394767761,0.8917077558635395,0.2899011570189807,33,0.01,1e-05,sgd,40,4,658.1464295387268
h_plusplus,relu,fmnist,0.8291999697685242,0.4935096204280853,0.8905417110874201,0.28925923277923804,34,0.01,1e-05,sgd,40,4,677.5415608882904
h_plusplus,relu,fmnist,0.8729999661445618,0.35284024477005005,0.8891591151385928,0.297811152743124,35,0.01,1e-05,sgd,40,4,696.9009630680084
h_plusplus,relu,fmnist,0.8667999505996704,0.3724834620952606,0.8909414978678039,0.28894424425767684,36,0.01,1e-05,sgd,40,4,716.407222032547
h_plusplus,relu,fmnist,0.7845999598503113,0.598122775554657,0.892573960554371,0.2869436584198589,37,0.01,1e-05,sgd,40,4,735.6600370407104
h_plusplus,relu,fmnist,0.8538999557495117,0.41055601835250854,0.8940565031982942,0.2869306204796854,38,0.01,1e-05,sgd,40,4,754.868007183075
h_plusplus,relu,fmnist,0.8604999780654907,0.38525086641311646,0.8834288379530917,0.3193556817729018,39,0.01,1e-05,sgd,40,4,774.5361380577087
h_plusplus,relu,fmnist,0.8695999979972839,0.3573412001132965,0.8911080756929638,0.29004354437372326,40,0.01,1e-05,sgd,40,4,793.2921996116638
h_plusplus,relu,fmnist,0.8601999878883362,0.39125293493270874,0.8860274520255863,0.30564396772811664,41,0.01,1e-05,sgd,40,4,812.7287030220032
h_plusplus,relu,fmnist,0.8235999941825867,0.49273985624313354,0.8908582089552238,0.2938409791286312,42,0.01,1e-05,sgd,40,4,831.7057399749756
h_plusplus,relu,fmnist,0.8316999673843384,0.46768641471862793,0.8923240938166311,0.2877230634297262,43,0.01,1e-05,sgd,40,4,851.0130944252014
h_plusplus,relu,fmnist,0.828499972820282,0.46294716000556946,0.8904251066098081,0.29302689645177266,44,0.01,1e-05,sgd,40,4,869.9867041110992
h_plusplus,relu,fmnist,0.7846999764442444,0.6470662355422974,0.8913079690831557,0.2873757521766844,45,0.01,1e-05,sgd,40,4,889.052508354187
h_plusplus,relu,fmnist,0.8079999685287476,0.5666511058807373,0.892557302771855,0.28450600872797244,46,0.01,1e-05,sgd,40,4,908.3935573101044
h_plusplus,relu,fmnist,0.8009999990463257,0.5690319538116455,0.8818963219616205,0.33473897780150746,47,0.01,1e-05,sgd,40,4,927.9125792980194
h_plusplus,relu,fmnist,0.8664999604225159,0.35908350348472595,0.8901086087420043,0.294406126636559,48,0.01,1e-05,sgd,40,4,947.3054163455963
h_plusplus,relu,fmnist,0.8026999831199646,0.6214101314544678,0.8917410714285714,0.290769581156753,49,0.01,1e-05,sgd,40,4,966.5571005344391
