,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.32909998,1.84168,0.2827505,1.9621854,0,0.0001,1e-05,100,5,,
1,model_type.euclidean,activation.dmelu,0.3789,1.7218127,0.35617396,1.7836889,1,0.0001,1e-05,100,5,,
2,model_type.euclidean,activation.dmelu,0.40309998,1.663801,0.38180217,1.7070557,2,0.0001,1e-05,100,5,,
3,model_type.euclidean,activation.dmelu,0.4062,1.6427191,0.4018286,1.656889,3,0.0001,1e-05,100,5,,
4,model_type.euclidean,activation.dmelu,0.4306,1.5905117,0.41761363,1.6224556,4,0.0001,1e-05,100,5,,
5,model_type.euclidean,activation.dmelu,0.4339,1.5834677,0.43103793,1.5908953,5,0.0001,1e-05,100,5,,
6,model_type.euclidean,activation.dmelu,0.4447,1.5447812,0.4377401,1.5655378,6,0.0001,1e-05,100,5,,
7,model_type.euclidean,activation.dmelu,0.44869998,1.5584927,0.44860354,1.5434622,7,0.0001,1e-05,100,5,,
8,model_type.euclidean,activation.dmelu,0.4535,1.5317205,0.4581266,1.5182598,8,0.0001,1e-05,100,5,,
9,model_type.euclidean,activation.dmelu,0.44039997,1.5642065,0.4634083,1.5005018,9,0.0001,1e-05,100,5,,
10,model_type.euclidean,activation.dmelu,0.47219998,1.4829539,0.4712708,1.4824622,10,0.0001,1e-05,100,5,,
11,model_type.euclidean,activation.dmelu,0.47,1.4877567,0.47735274,1.4602607,11,0.0001,1e-05,100,5,,
12,model_type.euclidean,activation.dmelu,0.48169997,1.4517416,0.48291454,1.4487435,12,0.0001,1e-05,100,5,,
13,model_type.euclidean,activation.dmelu,0.48079997,1.4556515,0.4890765,1.4277058,13,0.0001,1e-05,100,5,,
14,model_type.euclidean,activation.dmelu,0.4779,1.4613299,0.49401808,1.4141434,14,0.0001,1e-05,100,5,,
15,model_type.euclidean,activation.dmelu,0.4845,1.4456546,0.4977993,1.4027001,15,0.0001,1e-05,100,5,,
16,model_type.euclidean,activation.dmelu,0.4935,1.416618,0.50322104,1.390013,16,0.0001,1e-05,100,5,,
17,model_type.euclidean,activation.dmelu,0.4854,1.4376888,0.50988317,1.3725245,17,0.0001,1e-05,100,5,,
18,model_type.euclidean,activation.dmelu,0.4944,1.405983,0.51420456,1.3624048,18,0.0001,1e-05,100,5,,
19,model_type.euclidean,activation.dmelu,0.4969,1.413347,0.5179057,1.3518454,19,0.0001,1e-05,100,5,,
