,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.34199998,1.8229672,0.2815501,1.9593573,0,0.0001,1e-05,100,5,,
1,model_type.euclidean,activation.dmelu,0.37219998,1.7275199,0.3584347,1.7834593,1,0.0001,1e-05,100,5,,
2,model_type.euclidean,activation.dmelu,0.3964,1.6837697,0.3890645,1.7013553,2,0.0001,1e-05,100,5,,
3,model_type.euclidean,activation.dmelu,0.41799998,1.6181531,0.40777048,1.6533431,3,0.0001,1e-05,100,5,,
4,model_type.euclidean,activation.dmelu,0.4274,1.6096166,0.4211948,1.6184479,4,0.0001,1e-05,100,5,,
5,model_type.euclidean,activation.dmelu,0.433,1.5752231,0.4330586,1.5862863,5,0.0001,1e-05,100,5,,
6,model_type.euclidean,activation.dmelu,0.4396,1.5585979,0.44264165,1.5570151,6,0.0001,1e-05,100,5,,
7,model_type.euclidean,activation.dmelu,0.4596,1.5175807,0.45206466,1.5355365,7,0.0001,1e-05,100,5,,
8,model_type.euclidean,activation.dmelu,0.4691,1.5009359,0.4590469,1.5083293,8,0.0001,1e-05,100,5,,
9,model_type.euclidean,activation.dmelu,0.46949998,1.5022464,0.46644926,1.4918796,9,0.0001,1e-05,100,5,,
10,model_type.euclidean,activation.dmelu,0.46899998,1.4925259,0.4727513,1.4719787,10,0.0001,1e-05,100,5,,
11,model_type.euclidean,activation.dmelu,0.4786,1.4650679,0.47803298,1.4553914,11,0.0001,1e-05,100,5,,
12,model_type.euclidean,activation.dmelu,0.4755,1.4807153,0.48701584,1.4404367,12,0.0001,1e-05,100,5,,
13,model_type.euclidean,activation.dmelu,0.4763,1.4745568,0.49081707,1.422242,13,0.0001,1e-05,100,5,,
14,model_type.euclidean,activation.dmelu,0.4836,1.4473037,0.4983995,1.4071698,14,0.0001,1e-05,100,5,,
15,model_type.euclidean,activation.dmelu,0.4858,1.4423093,0.5024208,1.3965743,15,0.0001,1e-05,100,5,,
16,model_type.euclidean,activation.dmelu,0.48589998,1.4336233,0.50730234,1.3802099,16,0.0001,1e-05,100,5,,
17,model_type.euclidean,activation.dmelu,0.49139997,1.4215821,0.51132363,1.3713897,17,0.0001,1e-05,100,5,,
18,model_type.euclidean,activation.dmelu,0.4987,1.4106773,0.51618516,1.3567166,18,0.0001,1e-05,100,5,,
19,model_type.euclidean,activation.dmelu,0.5009,1.4020653,0.5184459,1.3467937,19,0.0001,1e-05,100,5,,
20,model_type.euclidean,activation.dmelu,0.5047,1.3957393,0.52048653,1.3394638,20,0.0001,1e-05,100,5,,
21,model_type.euclidean,activation.dmelu,0.5025,1.4024789,0.52758884,1.3260338,21,0.0001,1e-05,100,5,,
22,model_type.euclidean,activation.dmelu,0.5089,1.3762932,0.5297495,1.3209685,22,0.0001,1e-05,100,5,,
23,model_type.euclidean,activation.dmelu,0.5022,1.3879887,0.5347511,1.307289,23,0.0001,1e-05,100,5,,
24,model_type.euclidean,activation.dmelu,0.506,1.3980951,0.5378121,1.3000214,24,0.0001,1e-05,100,5,,
25,model_type.euclidean,activation.dmelu,0.509,1.3769577,0.54083306,1.2896739,25,0.0001,1e-05,100,5,,
