,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.euclidean,activation.dmelu,,0.29045126,23.453962,,0.44632545,0,0.01,0.0001,20,2,,,10
1,model_type.euclidean,activation.dmelu,,0.15758641,12.725116,,0.27528518,1,0.01,0.0001,20,2,,,10
2,model_type.euclidean,activation.dmelu,,0.067588076,5.4577427,,0.14402232,2,0.01,0.0001,20,2,,,10
3,model_type.euclidean,activation.dmelu,,0.027283145,2.2031162,,0.05846715,3,0.01,0.0001,20,2,,,10
4,model_type.euclidean,activation.dmelu,,0.034670204,2.7996218,,0.024710612,4,0.01,0.0001,20,2,,,10
5,model_type.euclidean,activation.dmelu,,0.06286047,5.075988,,0.038408015,5,0.01,0.0001,20,2,,,10
6,model_type.euclidean,activation.dmelu,,0.07745073,6.254153,,0.06963431,6,0.01,0.0001,20,2,,,10
7,model_type.euclidean,activation.dmelu,,0.070554405,5.6972737,,0.083357275,7,0.01,0.0001,20,2,,,10
8,model_type.euclidean,activation.dmelu,,0.051850215,4.186909,,0.07363502,8,0.01,0.0001,20,2,,,10
9,model_type.euclidean,activation.dmelu,,0.03274205,2.643923,,0.052208733,9,0.01,0.0001,20,2,,,10
10,model_type.euclidean,activation.dmelu,,0.020268096,1.6366503,,0.031505477,10,0.01,0.0001,20,2,,,10
11,model_type.euclidean,activation.dmelu,,0.016451212,1.3284367,,0.01857384,11,0.01,0.0001,20,2,,,10
12,model_type.euclidean,activation.dmelu,,0.019593429,1.582171,,0.014952748,12,0.01,0.0001,20,2,,,10
13,model_type.euclidean,activation.dmelu,,0.026142016,2.11097,,0.018458879,13,0.01,0.0001,20,2,,,10
14,model_type.euclidean,activation.dmelu,,0.032462977,2.621388,,0.025261834,14,0.01,0.0001,20,2,,,10
15,model_type.euclidean,activation.dmelu,,0.036074113,2.9129875,,0.03165012,15,0.01,0.0001,20,2,,,10
16,model_type.euclidean,activation.dmelu,,0.03605778,2.9116688,,0.035176657,16,0.01,0.0001,20,2,,,10
17,model_type.euclidean,activation.dmelu,,0.032804295,2.6489496,,0.034991566,17,0.01,0.0001,20,2,,,10
18,model_type.euclidean,activation.dmelu,,0.027507957,2.2212698,,0.03154545,18,0.01,0.0001,20,2,,,10
19,model_type.euclidean,activation.dmelu,,0.021679116,1.7505904,,0.02607848,19,0.01,0.0001,20,2,,,10
20,model_type.euclidean,activation.dmelu,,0.016733425,1.3512254,,0.020138346,20,0.01,0.0001,20,2,,,10
21,model_type.euclidean,activation.dmelu,,0.013657473,1.1028421,,0.015173052,21,0.01,0.0001,20,2,,,10
22,model_type.euclidean,activation.dmelu,,0.0127781,1.0318326,,0.012193352,22,0.01,0.0001,20,2,,,10
23,model_type.euclidean,activation.dmelu,,0.013704193,1.1066147,,0.011532076,23,0.01,0.0001,20,2,,,10
24,model_type.euclidean,activation.dmelu,,0.015504251,1.2519696,,0.012775161,24,0.01,0.0001,20,2,,,10
25,model_type.euclidean,activation.dmelu,,0.017094972,1.3804203,,0.014935361,25,0.01,0.0001,20,2,,,10
26,model_type.euclidean,activation.dmelu,,0.017683564,1.4279492,,0.016851151,26,0.01,0.0001,20,2,,,10
27,model_type.euclidean,activation.dmelu,,0.017046034,1.3764687,,0.017651556,27,0.01,0.0001,20,2,,,10
28,model_type.euclidean,activation.dmelu,,0.015517082,1.2530056,,0.017060129,28,0.01,0.0001,20,2,,,10
29,model_type.euclidean,activation.dmelu,,0.013742201,1.1096839,,0.015400585,29,0.01,0.0001,20,2,,,10
30,model_type.euclidean,activation.dmelu,,0.012355226,0.9976855,,0.013347976,30,0.01,0.0001,20,2,,,10
31,model_type.euclidean,activation.dmelu,,0.011737469,0.94780153,,0.011590952,31,0.01,0.0001,20,2,,,10
32,model_type.euclidean,activation.dmelu,,0.011932805,0.963575,,0.0105717825,32,0.01,0.0001,20,2,,,10
33,model_type.euclidean,activation.dmelu,,0.01270608,1.0260171,,0.010386493,33,0.01,0.0001,20,2,,,10
34,model_type.euclidean,activation.dmelu,,0.013681934,1.1048173,,0.010835895,34,0.01,0.0001,20,2,,,10
35,model_type.euclidean,activation.dmelu,,0.014493587,1.1703584,,0.011563628,35,0.01,0.0001,20,2,,,10
36,model_type.euclidean,activation.dmelu,,0.014892085,1.2025371,,0.0122076385,36,0.01,0.0001,20,2,,,10
37,model_type.euclidean,activation.dmelu,,0.014795255,1.194718,,0.012513635,37,0.01,0.0001,20,2,,,10
38,model_type.euclidean,activation.dmelu,,0.014278974,1.1530284,,0.012388116,38,0.01,0.0001,20,2,,,10
39,model_type.euclidean,activation.dmelu,,0.013526657,1.0922786,,0.011893196,39,0.01,0.0001,20,2,,,10
40,model_type.euclidean,activation.dmelu,,0.012757711,1.0301862,,0.011198942,40,0.01,0.0001,20,2,,,10
