,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.euclidean,activation.dmelu,,0.15992193,13.43855,,0.27793235,0,0.01,0.0001,20,2,,,10
1,model_type.euclidean,activation.dmelu,,0.085046865,7.146653,,0.15771997,1,0.01,0.0001,20,2,,,10
2,model_type.euclidean,activation.dmelu,,0.044447567,3.7350154,,0.079797134,2,0.01,0.0001,20,2,,,10
3,model_type.euclidean,activation.dmelu,,0.032476958,2.729102,,0.0404037,3,0.01,0.0001,20,2,,,10
4,model_type.euclidean,activation.dmelu,,0.03537049,2.972251,,0.032371625,4,0.01,0.0001,20,2,,,10
5,model_type.euclidean,activation.dmelu,,0.03872706,3.2543101,,0.038757212,5,0.01,0.0001,20,2,,,10
6,model_type.euclidean,activation.dmelu,,0.036814302,3.0935774,,0.04244111,6,0.01,0.0001,20,2,,,10
7,model_type.euclidean,activation.dmelu,,0.031571496,2.6530142,,0.038088642,7,0.01,0.0001,20,2,,,10
8,model_type.euclidean,activation.dmelu,,0.026716504,2.2450397,,0.029610295,8,0.01,0.0001,20,2,,,10
9,model_type.euclidean,activation.dmelu,,0.024320448,2.0436945,,0.022257889,9,0.01,0.0001,20,2,,,10
10,model_type.euclidean,activation.dmelu,,0.024218995,2.0351691,,0.01867781,10,0.01,0.0001,20,2,,,10
11,model_type.euclidean,activation.dmelu,,0.025056517,2.1055477,,0.018579625,11,0.01,0.0001,20,2,,,10
12,model_type.euclidean,activation.dmelu,,0.025499137,2.142742,,0.020131009,12,0.01,0.0001,20,2,,,10
13,model_type.euclidean,activation.dmelu,,0.024872135,2.0900538,,0.0214767,13,0.01,0.0001,20,2,,,10
14,model_type.euclidean,activation.dmelu,,0.023172958,1.9472686,,0.021605525,14,0.01,0.0001,20,2,,,10
15,model_type.euclidean,activation.dmelu,,0.020802036,1.7480354,,0.020414155,15,0.01,0.0001,20,2,,,10
16,model_type.euclidean,activation.dmelu,,0.018285556,1.5365708,,0.018358663,16,0.01,0.0001,20,2,,,10
17,model_type.euclidean,activation.dmelu,,0.016081996,1.3514013,,0.016076095,17,0.01,0.0001,20,2,,,10
18,model_type.euclidean,activation.dmelu,,0.014475439,1.2163992,,0.014121316,18,0.01,0.0001,20,2,,,10
19,model_type.euclidean,activation.dmelu,,0.013540541,1.1378379,,0.0128267575,19,0.01,0.0001,20,2,,,10
20,model_type.euclidean,activation.dmelu,,0.013167234,1.1064682,,0.012261237,20,0.01,0.0001,20,2,,,10
21,model_type.euclidean,activation.dmelu,,0.013133041,1.1035949,,0.012268994,21,0.01,0.0001,20,2,,,10
22,model_type.euclidean,activation.dmelu,,0.013199792,1.1092042,,0.012564566,22,0.01,0.0001,20,2,,,10
23,model_type.euclidean,activation.dmelu,,0.013198796,1.1091204,,0.012854454,23,0.01,0.0001,20,2,,,10
24,model_type.euclidean,activation.dmelu,,0.013071111,1.0983908,,0.012941147,24,0.01,0.0001,20,2,,,10
25,model_type.euclidean,activation.dmelu,,0.012853539,1.0801078,,0.0127698425,25,0.01,0.0001,20,2,,,10
26,model_type.euclidean,activation.dmelu,,0.012628368,1.0611863,,0.01240902,26,0.01,0.0001,20,2,,,10
27,model_type.euclidean,activation.dmelu,,0.012467948,1.0477059,,0.0119862305,27,0.01,0.0001,20,2,,,10
28,model_type.euclidean,activation.dmelu,,0.012400272,1.042019,,0.011617534,28,0.01,0.0001,20,2,,,10
29,model_type.euclidean,activation.dmelu,,0.01240531,1.0424423,,0.011362024,29,0.01,0.0001,20,2,,,10
30,model_type.euclidean,activation.dmelu,,0.012434984,1.0449358,,0.011213813,30,0.01,0.0001,20,2,,,10
31,model_type.euclidean,activation.dmelu,,0.012441451,1.0454793,,0.011123597,31,0.01,0.0001,20,2,,,10
32,model_type.euclidean,activation.dmelu,,0.01239943,1.0419482,,0.011032092,32,0.01,0.0001,20,2,,,10
33,model_type.euclidean,activation.dmelu,,0.012314629,1.0348221,,0.010898544,33,0.01,0.0001,20,2,,,10
34,model_type.euclidean,activation.dmelu,,0.01221746,1.0266569,,0.010714551,34,0.01,0.0001,20,2,,,10
35,model_type.euclidean,activation.dmelu,,0.012146912,1.0207286,,0.010501661,35,0.01,0.0001,20,2,,,10
36,model_type.euclidean,activation.dmelu,,0.012132138,1.0194871,,0.010297248,36,0.01,0.0001,20,2,,,10
37,model_type.euclidean,activation.dmelu,,0.012179568,1.0234728,,0.010136325,37,0.01,0.0001,20,2,,,10
38,model_type.euclidean,activation.dmelu,,0.012270451,1.0311098,,0.010036972,38,0.01,0.0001,20,2,,,10
39,model_type.euclidean,activation.dmelu,,0.012369405,1.039425,,0.009994792,39,0.01,0.0001,20,2,,,10
40,model_type.euclidean,activation.dmelu,,0.012439617,1.0453252,,0.009987626,40,0.01,0.0001,20,2,,,10
41,model_type.euclidean,activation.dmelu,,0.012457353,1.0468155,,0.00998742,41,0.01,0.0001,20,2,,,10
42,model_type.euclidean,activation.dmelu,,0.012419122,1.043603,,0.009972758,42,0.01,0.0001,20,2,,,10
43,model_type.euclidean,activation.dmelu,,0.012339126,1.0368807,,0.009936117,43,0.01,0.0001,20,2,,,10
44,model_type.euclidean,activation.dmelu,,0.012239626,1.0285195,,0.009883138,44,0.01,0.0001,20,2,,,10
45,model_type.euclidean,activation.dmelu,,0.012140022,1.0201496,,0.00982573,45,0.01,0.0001,20,2,,,10
46,model_type.euclidean,activation.dmelu,,0.01205001,1.0125858,,0.009773748,46,0.01,0.0001,20,2,,,10
47,model_type.euclidean,activation.dmelu,,0.011968952,1.0057743,,0.009729804,47,0.01,0.0001,20,2,,,10
48,model_type.euclidean,activation.dmelu,,0.01189022,0.9991583,,0.009689085,48,0.01,0.0001,20,2,,,10
49,model_type.euclidean,activation.dmelu,,0.011807126,0.9921757,,0.009643334,49,0.01,0.0001,20,2,,,10
50,model_type.euclidean,activation.dmelu,,0.011717123,0.9846126,,0.0095859645,50,0.01,0.0001,20,2,,,10
51,model_type.euclidean,activation.dmelu,,0.011622647,0.97667354,,0.009515487,51,0.01,0.0001,20,2,,,10
52,model_type.euclidean,activation.dmelu,,0.011529069,0.9688101,,0.009435816,52,0.01,0.0001,20,2,,,10
53,model_type.euclidean,activation.dmelu,,0.011441475,0.9614493,,0.0093539,53,0.01,0.0001,20,2,,,10
54,model_type.euclidean,activation.dmelu,,0.011362306,0.9547966,,0.009276368,54,0.01,0.0001,20,2,,,10
55,model_type.euclidean,activation.dmelu,,0.01129096,0.9488013,,0.009207014,55,0.01,0.0001,20,2,,,10
56,model_type.euclidean,activation.dmelu,,0.011225143,0.94327056,,0.009146136,56,0.01,0.0001,20,2,,,10
57,model_type.euclidean,activation.dmelu,,0.0111629,0.9380402,,0.009091607,57,0.01,0.0001,20,2,,,10
58,model_type.euclidean,activation.dmelu,,0.011103926,0.9330845,,0.009040682,58,0.01,0.0001,20,2,,,10
59,model_type.euclidean,activation.dmelu,,0.01104958,0.92851764,,0.008991364,59,0.01,0.0001,20,2,,,10
60,model_type.euclidean,activation.dmelu,,0.011001772,0.9245003,,0.008942665,60,0.01,0.0001,20,2,,,10
