,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.identity,,4.939649,406.06668,,6.9936323,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.identity,,3.0918705,254.16899,,5.1773973,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.identity,,2.0817416,171.13075,,3.1030169,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.identity,,1.3843297,113.799614,,1.983234,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.identity,,0.77628875,63.81526,,1.2834389,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.identity,,0.3690844,30.340794,,0.70604897,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.identity,,0.23254824,19.11676,,0.32804126,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.identity,,0.30376527,24.971197,,0.20768131,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.identity,,0.42625463,35.040504,,0.2788192,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.identity,,0.49056786,40.32741,,0.39147863,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.identity,,0.49350348,40.568737,,0.45048356,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.identity,,0.4738938,38.95671,,0.46287414,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.identity,,0.45069015,37.049244,,0.4657894,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.identity,,0.41371945,34.010044,,0.46721515,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.identity,,0.35215473,28.949081,,0.44583037,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.identity,,0.27515343,22.619144,,0.38709384,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.identity,,0.20401506,16.771175,,0.30405566,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.identity,,0.15435258,12.688642,,0.22453308,17,0.01,0.0001,20,2,,,10
