,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.identity,,1.6235772,3.277223,,1.922776,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.identity,,0.7561043,1.5262116,,1.3973668,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.identity,,0.46025375,0.92903143,,0.61973715,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.identity,,0.45682076,0.92210186,,0.41684026,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.identity,,0.4278416,0.86360687,,0.45266995,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.identity,,0.37669843,0.76037335,,0.41462597,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.identity,,0.3577385,0.72210234,,0.35381824,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.identity,,0.3595766,0.7258126,,0.34790394,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.identity,,0.337615,0.6814827,,0.37616542,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.identity,,0.285574,0.5764368,,0.3735368,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.identity,,0.23616846,0.47671077,,0.32547757,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.identity,,0.21731827,0.43866128,,0.26965922,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.identity,,0.22908302,0.46240866,,0.24200004,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.identity,,0.25059548,0.505832,,0.24706584,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.identity,,0.26109627,0.527028,,0.26426312,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.identity,,0.25418967,0.5130869,,0.27138147,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.identity,,0.23664565,0.477674,,0.26126647,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.identity,,0.21895513,0.4419653,,0.24114375,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.identity,,0.20734909,0.4185383,,0.22232048,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.identity,,0.20154157,0.4068157,,0.2112559,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.identity,,0.1975803,0.39881977,,0.20699957,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.identity,,0.19233294,0.38822788,,0.20444605,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.identity,,0.18589157,0.37522587,,0.19952922,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.identity,,0.18070664,0.36475995,,0.19209942,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.identity,,0.1790231,0.3613617,,0.1850335,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.identity,,0.18091387,0.36517826,,0.1812948,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.identity,,0.18418732,0.3717858,,0.18155989,26,0.01,0.0001,20,2,,,10
27,model_type.hyperbolic,activation.identity,,0.18594813,0.37534004,,0.18392149,27,0.01,0.0001,20,2,,,10
28,model_type.hyperbolic,activation.identity,,0.1845108,0.37243873,,0.18548582,28,0.01,0.0001,20,2,,,10
29,model_type.hyperbolic,activation.identity,,0.18029155,0.36392212,,0.18444765,29,0.01,0.0001,20,2,,,10
30,model_type.hyperbolic,activation.identity,,0.1752246,0.35369438,,0.1811146,30,0.01,0.0001,20,2,,,10
31,model_type.hyperbolic,activation.identity,,0.1713327,0.3458385,,0.17734611,31,0.01,0.0001,20,2,,,10
32,model_type.hyperbolic,activation.identity,,0.16950645,0.34215215,,0.17506838,32,0.01,0.0001,20,2,,,10
