,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.identity,,7.065679,14.577739,,8.445135,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.identity,,4.283685,8.837996,,6.433173,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.identity,,2.553346,5.2680016,,4.041164,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.identity,,1.5916811,3.2839181,,2.5883179,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.identity,,0.94589573,1.9515493,,1.7097834,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.identity,,0.53220654,1.0980357,,1.013411,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.identity,,0.3740336,0.7716971,,0.5175253,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.identity,,0.41746593,0.86130565,,0.3078831,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.identity,,0.52572453,1.0846622,,0.34646747,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.identity,,0.5967011,1.2310992,,0.47493336,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.identity,,0.6267814,1.2931603,,0.55980116,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.identity,,0.6550718,1.3515283,,0.58411425,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.identity,,0.6931749,1.4301417,,0.5926779,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.identity,,0.7078806,1.4604822,,0.60984844,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.identity,,0.6652477,1.372523,,0.6121856,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.identity,,0.5719698,1.1800743,,0.5686201,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.identity,,0.46518657,0.9597617,,0.483428,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.identity,,0.37965098,0.78328675,,0.3894407,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.identity,,0.3279,0.67651534,,0.3174061,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.identity,,0.30147672,0.6219995,,0.27708054,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.identity,,0.28474665,0.5874824,,0.25885612,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.identity,,0.26780733,0.5525336,,0.24762565,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.identity,,0.24992234,0.51563376,,0.23515086,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.identity,,0.23506065,0.48497146,,0.22247303,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.identity,,0.22598065,0.46623784,,0.214478,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.identity,,0.22146438,0.45691997,,0.21353008,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.identity,,0.21760044,0.44894797,,0.21694362,26,0.01,0.0001,20,2,,,10
27,model_type.hyperbolic,activation.identity,,0.21109836,0.43553305,,0.21902849,27,0.01,0.0001,20,2,,,10
28,model_type.hyperbolic,activation.identity,,0.20160809,0.41595295,,0.21527642,28,0.01,0.0001,20,2,,,10
29,model_type.hyperbolic,activation.identity,,0.19143182,0.3949575,,0.20517987,29,0.01,0.0001,20,2,,,10
30,model_type.hyperbolic,activation.identity,,0.18339026,0.37836635,,0.1918591,30,0.01,0.0001,20,2,,,10
31,model_type.hyperbolic,activation.identity,,0.17875324,0.3687994,,0.17943314,31,0.01,0.0001,20,2,,,10
32,model_type.hyperbolic,activation.identity,,0.17663488,0.36442882,,0.17039014,32,0.01,0.0001,20,2,,,10
33,model_type.hyperbolic,activation.identity,,0.17497231,0.36099866,,0.16462454,33,0.01,0.0001,20,2,,,10
34,model_type.hyperbolic,activation.identity,,0.1721452,0.35516584,,0.16034406,34,0.01,0.0001,20,2,,,10
35,model_type.hyperbolic,activation.identity,,0.16803636,0.34668857,,0.15582925,35,0.01,0.0001,20,2,,,10
36,model_type.hyperbolic,activation.identity,,0.16390274,0.3381602,,0.15070213,36,0.01,0.0001,20,2,,,10
37,model_type.hyperbolic,activation.identity,,0.16131346,0.33281803,,0.14595257,37,0.01,0.0001,20,2,,,10
38,model_type.hyperbolic,activation.identity,,0.16098352,0.33213732,,0.14293857,38,0.01,0.0001,20,2,,,10
39,model_type.hyperbolic,activation.identity,,0.16229734,0.33484796,,0.14222172,39,0.01,0.0001,20,2,,,10
40,model_type.hyperbolic,activation.identity,,0.16377017,0.33788666,,0.14308523,40,0.01,0.0001,20,2,,,10
41,model_type.hyperbolic,activation.identity,,0.1640346,0.33843225,,0.14400877,41,0.01,0.0001,20,2,,,10
42,model_type.hyperbolic,activation.identity,,0.16261114,0.33549538,,0.14366914,42,0.01,0.0001,20,2,,,10
43,model_type.hyperbolic,activation.identity,,0.15996173,0.3300292,,0.14169316,43,0.01,0.0001,20,2,,,10
44,model_type.hyperbolic,activation.identity,,0.15691675,0.32374686,,0.13865313,44,0.01,0.0001,20,2,,,10
45,model_type.hyperbolic,activation.identity,,0.15400466,0.3177387,,0.13542505,45,0.01,0.0001,20,2,,,10
46,model_type.hyperbolic,activation.identity,,0.15118757,0.31192654,,0.13248701,46,0.01,0.0001,20,2,,,10
47,model_type.hyperbolic,activation.identity,,0.1481138,0.30558482,,0.12968418,47,0.01,0.0001,20,2,,,10
48,model_type.hyperbolic,activation.identity,,0.1445868,0.298308,,0.1265524,48,0.01,0.0001,20,2,,,10
49,model_type.hyperbolic,activation.identity,,0.14083531,0.29056802,,0.12285021,49,0.01,0.0001,20,2,,,10
50,model_type.hyperbolic,activation.identity,,0.13738975,0.28345922,,0.11884162,50,0.01,0.0001,20,2,,,10
51,model_type.hyperbolic,activation.identity,,0.13471028,0.277931,,0.11513026,51,0.01,0.0001,20,2,,,10
52,model_type.hyperbolic,activation.identity,,0.13289,0.27417544,,0.11222332,52,0.01,0.0001,20,2,,,10
53,model_type.hyperbolic,activation.identity,,0.13165745,0.2716325,,0.1101953,53,0.01,0.0001,20,2,,,10
54,model_type.hyperbolic,activation.identity,,0.13063736,0.26952785,,0.10870147,54,0.01,0.0001,20,2,,,10
55,model_type.hyperbolic,activation.identity,,0.12962458,0.2674383,,0.1072889,55,0.01,0.0001,20,2,,,10
56,model_type.hyperbolic,activation.identity,,0.12864465,0.26541653,,0.105723925,56,0.01,0.0001,20,2,,,10
57,model_type.hyperbolic,activation.identity,,0.12778606,0.2636451,,0.1040744,57,0.01,0.0001,20,2,,,10
58,model_type.hyperbolic,activation.identity,,0.12699164,0.2620061,,0.102522954,58,0.01,0.0001,20,2,,,10
59,model_type.hyperbolic,activation.identity,,0.126014,0.25998902,,0.1011149,59,0.01,0.0001,20,2,,,10
60,model_type.hyperbolic,activation.identity,,0.12457537,0.2570209,,0.0996759,60,0.01,0.0001,20,2,,,10
61,model_type.hyperbolic,activation.identity,,0.122580096,0.2529043,,0.09795534,61,0.01,0.0001,20,2,,,10
62,model_type.hyperbolic,activation.identity,,0.12018808,0.24796915,,0.09584406,62,0.01,0.0001,20,2,,,10
63,model_type.hyperbolic,activation.identity,,0.11768752,0.24281006,,0.09346305,63,0.01,0.0001,20,2,,,10
64,model_type.hyperbolic,activation.identity,,0.11528732,0.23785801,,0.09105026,64,0.01,0.0001,20,2,,,10
65,model_type.hyperbolic,activation.identity,,0.113010824,0.23316121,,0.088764675,65,0.01,0.0001,20,2,,,10
66,model_type.hyperbolic,activation.identity,,0.11076649,0.22853075,,0.086592495,66,0.01,0.0001,20,2,,,10
67,model_type.hyperbolic,activation.identity,,0.108500674,0.22385597,,0.08442865,67,0.01,0.0001,20,2,,,10
68,model_type.hyperbolic,activation.identity,,0.10627365,0.21926123,,0.08223309,68,0.01,0.0001,20,2,,,10
69,model_type.hyperbolic,activation.identity,,0.104193516,0.21496955,,0.080095425,69,0.01,0.0001,20,2,,,10
70,model_type.hyperbolic,activation.identity,,0.102299675,0.21106222,,0.078149095,70,0.01,0.0001,20,2,,,10
71,model_type.hyperbolic,activation.identity,,0.1005281,0.20740715,,0.07643783,71,0.01,0.0001,20,2,,,10
72,model_type.hyperbolic,activation.identity,,0.09878985,0.20382084,,0.07488212,72,0.01,0.0001,20,2,,,10
73,model_type.hyperbolic,activation.identity,,0.09706441,0.20026095,,0.073371895,73,0.01,0.0001,20,2,,,10
74,model_type.hyperbolic,activation.identity,,0.095402576,0.1968323,,0.07187671,74,0.01,0.0001,20,2,,,10
75,model_type.hyperbolic,activation.identity,,0.09384518,0.19361912,,0.07045078,75,0.01,0.0001,20,2,,,10
76,model_type.hyperbolic,activation.identity,,0.09236421,0.1905636,,0.06914251,76,0.01,0.0001,20,2,,,10
77,model_type.hyperbolic,activation.identity,,0.09089839,0.18753935,,0.067922644,77,0.01,0.0001,20,2,,,10
78,model_type.hyperbolic,activation.identity,,0.08943337,0.18451677,,0.066718094,78,0.01,0.0001,20,2,,,10
79,model_type.hyperbolic,activation.identity,,0.088023774,0.18160853,,0.06549918,79,0.01,0.0001,20,2,,,10
80,model_type.hyperbolic,activation.identity,,0.08672784,0.1789348,,0.06431109,80,0.01,0.0001,20,2,,,10
81,model_type.hyperbolic,activation.identity,,0.08553981,0.17648368,,0.063211665,81,0.01,0.0001,20,2,,,10
82,model_type.hyperbolic,activation.identity,,0.08440179,0.17413573,,0.062202863,82,0.01,0.0001,20,2,,,10
83,model_type.hyperbolic,activation.identity,,0.08327186,0.17180449,,0.06123934,83,0.01,0.0001,20,2,,,10
84,model_type.hyperbolic,activation.identity,,0.082160726,0.16951203,,0.06029287,84,0.01,0.0001,20,2,,,10
85,model_type.hyperbolic,activation.identity,,0.08109955,0.16732264,,0.059382033,85,0.01,0.0001,20,2,,,10
86,model_type.hyperbolic,activation.identity,,0.08009151,0.16524288,,0.0585343,86,0.01,0.0001,20,2,,,10
87,model_type.hyperbolic,activation.identity,,0.07911222,0.16322242,,0.057740208,87,0.01,0.0001,20,2,,,10
88,model_type.hyperbolic,activation.identity,,0.07814481,0.1612265,,0.056961842,88,0.01,0.0001,20,2,,,10
89,model_type.hyperbolic,activation.identity,,0.07719398,0.15926476,,0.056180336,89,0.01,0.0001,20,2,,,10
90,model_type.hyperbolic,activation.identity,,0.07626174,0.15734138,,0.05541164,90,0.01,0.0001,20,2,,,10
91,model_type.hyperbolic,activation.identity,,0.07532823,0.15541539,,0.054676823,91,0.01,0.0001,20,2,,,10
92,model_type.hyperbolic,activation.identity,,0.07436981,0.153438,,0.053971156,92,0.01,0.0001,20,2,,,10
93,model_type.hyperbolic,activation.identity,,0.07338861,0.1514136,,0.053276096,93,0.01,0.0001,20,2,,,10
