,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.287,1.9561248,0.24013685,2.0829859,0,0.0001,1e-05,20,3,,
1,model_type.euclidean,activation.dmelu,0.32479998,1.8758236,0.3071383,1.9142659,1,0.0001,1e-05,20,3,,
2,model_type.euclidean,activation.dmelu,0.3452,1.8266286,0.3356474,1.8569742,2,0.0001,1e-05,20,3,,
3,model_type.euclidean,activation.dmelu,0.3545,1.7994,0.3494518,1.8145338,3,0.0001,1e-05,20,3,,
4,model_type.euclidean,activation.dmelu,0.3685,1.7668049,0.36195582,1.7841225,4,0.0001,1e-05,20,3,,
5,model_type.euclidean,activation.dmelu,0.37539998,1.7447464,0.37103873,1.7572007,5,0.0001,1e-05,20,3,,
6,model_type.euclidean,activation.dmelu,0.3883,1.7180662,0.37926137,1.7346207,6,0.0001,1e-05,20,3,,
7,model_type.euclidean,activation.dmelu,0.3866,1.7120104,0.38590348,1.7156539,7,0.0001,1e-05,20,3,,
8,model_type.euclidean,activation.dmelu,0.39859998,1.6880859,0.3927857,1.7000877,8,0.0001,1e-05,20,3,,
9,model_type.euclidean,activation.dmelu,0.3974,1.6830537,0.4009083,1.6851479,9,0.0001,1e-05,20,3,,
10,model_type.euclidean,activation.dmelu,0.40649998,1.6705071,0.4055898,1.6729254,10,0.0001,1e-05,20,3,,
11,model_type.euclidean,activation.dmelu,0.4039,1.6649565,0.41141164,1.6623801,11,0.0001,1e-05,20,3,,
12,model_type.euclidean,activation.dmelu,0.4148,1.6465691,0.4121719,1.6517487,12,0.0001,1e-05,20,3,,
13,model_type.euclidean,activation.dmelu,0.41489998,1.6419492,0.41637325,1.6440921,13,0.0001,1e-05,20,3,,
14,model_type.euclidean,activation.dmelu,0.41489998,1.6454736,0.418754,1.6370232,14,0.0001,1e-05,20,3,,
15,model_type.euclidean,activation.dmelu,0.4226,1.633539,0.42067462,1.6284229,15,0.0001,1e-05,20,3,,
16,model_type.euclidean,activation.dmelu,0.4274,1.6241641,0.42359555,1.6203939,16,0.0001,1e-05,20,3,,
17,model_type.euclidean,activation.dmelu,0.4249,1.6286149,0.42615637,1.6156793,17,0.0001,1e-05,20,3,,
18,model_type.euclidean,activation.dmelu,0.4226,1.62318,0.42829704,1.6078995,18,0.0001,1e-05,20,3,,
19,model_type.euclidean,activation.dmelu,0.4247,1.6149938,0.43205824,1.6019001,19,0.0001,1e-05,20,3,,
20,model_type.euclidean,activation.dmelu,0.43089998,1.6104852,0.43303856,1.5978407,20,0.0001,1e-05,20,3,,
21,model_type.euclidean,activation.dmelu,0.4333,1.5984805,0.4331586,1.5914783,21,0.0001,1e-05,20,3,,
22,model_type.euclidean,activation.dmelu,0.4341,1.6005397,0.43535933,1.5884383,22,0.0001,1e-05,20,3,,
23,model_type.euclidean,activation.dmelu,0.42639998,1.6097145,0.4378001,1.5818268,23,0.0001,1e-05,20,3,,
24,model_type.euclidean,activation.dmelu,0.43269998,1.5921869,0.43914053,1.5792832,24,0.0001,1e-05,20,3,,
