,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.2938,1.9497985,0.24887964,2.0778542,0,0.0001,1e-05,20,3,,
1,model_type.euclidean,activation.dmelu,0.3304,1.866066,0.31618118,1.9014817,1,0.0001,1e-05,20,3,,
2,model_type.euclidean,activation.dmelu,0.3545,1.8167893,0.34082907,1.8368925,2,0.0001,1e-05,20,3,,
3,model_type.euclidean,activation.dmelu,0.3619,1.7885017,0.3587548,1.7979902,3,0.0001,1e-05,20,3,,
4,model_type.euclidean,activation.dmelu,0.3766,1.751348,0.36835787,1.7670828,4,0.0001,1e-05,20,3,,
5,model_type.euclidean,activation.dmelu,0.38529998,1.727118,0.37990156,1.740308,5,0.0001,1e-05,20,3,,
6,model_type.euclidean,activation.dmelu,0.3918,1.7076845,0.38708386,1.7186983,6,0.0001,1e-05,20,3,,
7,model_type.euclidean,activation.dmelu,0.4003,1.6865592,0.39434618,1.6988149,7,0.0001,1e-05,20,3,,
8,model_type.euclidean,activation.dmelu,0.4034,1.6733482,0.3990677,1.6834384,8,0.0001,1e-05,20,3,,
9,model_type.euclidean,activation.dmelu,0.4037,1.6875954,0.4034891,1.669936,9,0.0001,1e-05,20,3,,
10,model_type.euclidean,activation.dmelu,0.40969998,1.6638019,0.4071903,1.6600822,10,0.0001,1e-05,20,3,,
11,model_type.euclidean,activation.dmelu,0.4148,1.6485691,0.41225192,1.6467851,11,0.0001,1e-05,20,3,,
12,model_type.euclidean,activation.dmelu,0.4156,1.6439824,0.4171735,1.6385056,12,0.0001,1e-05,20,3,,
13,model_type.euclidean,activation.dmelu,0.42229998,1.6261486,0.41941422,1.6304358,13,0.0001,1e-05,20,3,,
14,model_type.euclidean,activation.dmelu,0.42229998,1.6269162,0.42353553,1.6216211,14,0.0001,1e-05,20,3,,
15,model_type.euclidean,activation.dmelu,0.424,1.6211278,0.42725673,1.6147777,15,0.0001,1e-05,20,3,,
16,model_type.euclidean,activation.dmelu,0.4265,1.6095449,0.42785692,1.6095108,16,0.0001,1e-05,20,3,,
17,model_type.euclidean,activation.dmelu,0.4276,1.606457,0.43151808,1.600479,17,0.0001,1e-05,20,3,,
18,model_type.euclidean,activation.dmelu,0.42499998,1.6120322,0.4321383,1.5950929,18,0.0001,1e-05,20,3,,
