,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3655,1.8065042,0.31211987,1.9317847,0,0.0001,1e-05,100,2,,
1,model_type.euclidean,activation.dmelu,0.37989998,1.7485571,0.37233916,1.7769477,1,0.0001,1e-05,100,2,,
2,model_type.euclidean,activation.dmelu,0.4078,1.6818264,0.39442623,1.7154822,2,0.0001,1e-05,100,2,,
3,model_type.euclidean,activation.dmelu,0.41,1.6637805,0.41163173,1.6648556,3,0.0001,1e-05,100,2,,
4,model_type.euclidean,activation.dmelu,0.4294,1.6121415,0.4258963,1.6268623,4,0.0001,1e-05,100,2,,
5,model_type.euclidean,activation.dmelu,0.43339998,1.5987147,0.43645966,1.5942168,5,0.0001,1e-05,100,2,,
6,model_type.euclidean,activation.dmelu,0.44689998,1.5695457,0.44732314,1.5683182,6,0.0001,1e-05,100,2,,
7,model_type.euclidean,activation.dmelu,0.4588,1.540877,0.45570582,1.543812,7,0.0001,1e-05,100,2,,
8,model_type.euclidean,activation.dmelu,0.4497,1.5533568,0.4640485,1.5265281,8,0.0001,1e-05,100,2,,
9,model_type.euclidean,activation.dmelu,0.4603,1.5334022,0.4678097,1.5070491,9,0.0001,1e-05,100,2,,
10,model_type.euclidean,activation.dmelu,0.4702,1.5106064,0.4743718,1.4904782,10,0.0001,1e-05,100,2,,
11,model_type.euclidean,activation.dmelu,0.4692,1.4976668,0.48147407,1.4755825,11,0.0001,1e-05,100,2,,
12,model_type.euclidean,activation.dmelu,0.47259998,1.4942381,0.48493516,1.4608927,12,0.0001,1e-05,100,2,,
13,model_type.euclidean,activation.dmelu,0.48169997,1.4735799,0.48741597,1.4503459,13,0.0001,1e-05,100,2,,
14,model_type.euclidean,activation.dmelu,0.48229998,1.4637978,0.4953385,1.4341482,14,0.0001,1e-05,100,2,,
15,model_type.euclidean,activation.dmelu,0.4791,1.4658889,0.49553856,1.4242717,15,0.0001,1e-05,100,2,,
16,model_type.euclidean,activation.dmelu,0.47829998,1.4756107,0.5005402,1.4146737,16,0.0001,1e-05,100,2,,
17,model_type.euclidean,activation.dmelu,0.49089998,1.4418569,0.50744236,1.400786,17,0.0001,1e-05,100,2,,
18,model_type.euclidean,activation.dmelu,0.4881,1.4568319,0.5110035,1.3920398,18,0.0001,1e-05,100,2,,
19,model_type.euclidean,activation.dmelu,0.4843,1.4440154,0.51076347,1.384839,19,0.0001,1e-05,100,2,,
20,model_type.euclidean,activation.dmelu,0.4949,1.4231268,0.5172055,1.3733115,20,0.0001,1e-05,100,2,,
21,model_type.euclidean,activation.dmelu,0.498,1.4369904,0.5190861,1.3627753,21,0.0001,1e-05,100,2,,
22,model_type.euclidean,activation.dmelu,0.4879,1.4435517,0.52176696,1.3516365,22,0.0001,1e-05,100,2,,
23,model_type.euclidean,activation.dmelu,0.49359998,1.4272164,0.52734876,1.3444971,23,0.0001,1e-05,100,2,,
24,model_type.euclidean,activation.dmelu,0.5067,1.4116901,0.5283291,1.3361168,24,0.0001,1e-05,100,2,,
25,model_type.euclidean,activation.dmelu,0.49879998,1.4068588,0.5325704,1.3265885,25,0.0001,1e-05,100,2,,
26,model_type.euclidean,activation.dmelu,0.4861,1.457375,0.5337508,1.3178841,26,0.0001,1e-05,100,2,,
27,model_type.euclidean,activation.dmelu,0.5053,1.4045982,0.54021287,1.3097869,27,0.0001,1e-05,100,2,,
28,model_type.euclidean,activation.dmelu,0.5022,1.4059944,0.5399528,1.3026161,28,0.0001,1e-05,100,2,,
29,model_type.euclidean,activation.dmelu,0.5135,1.3748804,0.5420735,1.2966492,29,0.0001,1e-05,100,2,,
30,model_type.euclidean,activation.dmelu,0.5154,1.374108,0.54451424,1.2891438,30,0.0001,1e-05,100,2,,
31,model_type.euclidean,activation.dmelu,0.5062,1.3890556,0.54927576,1.2815174,31,0.0001,1e-05,100,2,,
32,model_type.euclidean,activation.dmelu,0.5128,1.3678294,0.5503761,1.2738793,32,0.0001,1e-05,100,2,,
33,model_type.euclidean,activation.dmelu,0.5137,1.3763192,0.55325705,1.2665946,33,0.0001,1e-05,100,2,,
34,model_type.euclidean,activation.dmelu,0.5086,1.3741773,0.5535171,1.2618929,34,0.0001,1e-05,100,2,,
35,model_type.euclidean,activation.dmelu,0.5184,1.3599957,0.5557578,1.2555602,35,0.0001,1e-05,100,2,,
36,model_type.euclidean,activation.dmelu,0.5112,1.3920121,0.55737835,1.247978,36,0.0001,1e-05,100,2,,
37,model_type.euclidean,activation.dmelu,0.52459997,1.3541836,0.56207985,1.2431833,37,0.0001,1e-05,100,2,,
38,model_type.euclidean,activation.dmelu,0.5233,1.3490186,0.5633603,1.2353828,38,0.0001,1e-05,100,2,,
39,model_type.euclidean,activation.dmelu,0.515,1.3643847,0.5652209,1.2312444,39,0.0001,1e-05,100,2,,
40,model_type.euclidean,activation.dmelu,0.5142,1.3641146,0.57078266,1.2244264,40,0.0001,1e-05,100,2,,
41,model_type.euclidean,activation.dmelu,0.5139,1.3577775,0.5691021,1.2190262,41,0.0001,1e-05,100,2,,
42,model_type.euclidean,activation.dmelu,0.5187,1.3638396,0.57102275,1.2129916,42,0.0001,1e-05,100,2,,
43,model_type.euclidean,activation.dmelu,0.5205,1.3605727,0.5722431,1.2076637,43,0.0001,1e-05,100,2,,
44,model_type.euclidean,activation.dmelu,0.5175,1.370936,0.57630444,1.203193,44,0.0001,1e-05,100,2,,
45,model_type.euclidean,activation.dmelu,0.5194,1.3675708,0.5756842,1.1969899,45,0.0001,1e-05,100,2,,
46,model_type.euclidean,activation.dmelu,0.52239996,1.3481923,0.5792453,1.1927936,46,0.0001,1e-05,100,2,,
47,model_type.euclidean,activation.dmelu,0.52709997,1.3424554,0.58080584,1.1873113,47,0.0001,1e-05,100,2,,
48,model_type.euclidean,activation.dmelu,0.52059996,1.3608351,0.5836468,1.1798607,48,0.0001,1e-05,100,2,,
49,model_type.euclidean,activation.dmelu,0.5266,1.3391666,0.5850072,1.1778901,49,0.0001,1e-05,100,2,,
50,model_type.euclidean,activation.dmelu,0.529,1.3343769,0.5860275,1.1706283,50,0.0001,1e-05,100,2,,
51,model_type.euclidean,activation.dmelu,0.52349997,1.3409095,0.58828825,1.1670697,51,0.0001,1e-05,100,2,,
52,model_type.euclidean,activation.dmelu,0.515,1.3760613,0.5890285,1.1614072,52,0.0001,1e-05,100,2,,
