,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3597,1.8122448,0.30697823,1.9379159,0,0.0001,1e-05,100,2,,
1,model_type.euclidean,activation.dmelu,0.38009998,1.7498271,0.37035853,1.7863138,1,0.0001,1e-05,100,2,,
2,model_type.euclidean,activation.dmelu,0.3996,1.692064,0.39264566,1.7262455,2,0.0001,1e-05,100,2,,
3,model_type.euclidean,activation.dmelu,0.4191,1.6509764,0.41029128,1.6710691,3,0.0001,1e-05,100,2,,
4,model_type.euclidean,activation.dmelu,0.42389998,1.628839,0.4259563,1.6339257,4,0.0001,1e-05,100,2,,
5,model_type.euclidean,activation.dmelu,0.434,1.6049057,0.43661973,1.6032287,5,0.0001,1e-05,100,2,,
6,model_type.euclidean,activation.dmelu,0.4473,1.5811265,0.44350192,1.581426,6,0.0001,1e-05,100,2,,
7,model_type.euclidean,activation.dmelu,0.4439,1.5696791,0.4496839,1.5580522,7,0.0001,1e-05,100,2,,
8,model_type.euclidean,activation.dmelu,0.4509,1.5619107,0.4578265,1.5404152,8,0.0001,1e-05,100,2,,
9,model_type.euclidean,activation.dmelu,0.4596,1.5329447,0.46380842,1.5236042,9,0.0001,1e-05,100,2,,
10,model_type.euclidean,activation.dmelu,0.4698,1.5177081,0.47009042,1.5048772,10,0.0001,1e-05,100,2,,
11,model_type.euclidean,activation.dmelu,0.45639998,1.5236272,0.47791293,1.4875578,11,0.0001,1e-05,100,2,,
12,model_type.euclidean,activation.dmelu,0.47309998,1.4907331,0.48427495,1.4731768,12,0.0001,1e-05,100,2,,
13,model_type.euclidean,activation.dmelu,0.4757,1.484465,0.48735595,1.4588708,13,0.0001,1e-05,100,2,,
14,model_type.euclidean,activation.dmelu,0.4721,1.4958031,0.49163732,1.4442135,14,0.0001,1e-05,100,2,,
15,model_type.euclidean,activation.dmelu,0.4764,1.4931649,0.49389803,1.4328635,15,0.0001,1e-05,100,2,,
16,model_type.euclidean,activation.dmelu,0.4748,1.4906981,0.4996399,1.4229144,16,0.0001,1e-05,100,2,,
17,model_type.euclidean,activation.dmelu,0.48549998,1.4539868,0.503001,1.4120907,17,0.0001,1e-05,100,2,,
18,model_type.euclidean,activation.dmelu,0.4881,1.4467155,0.5070422,1.4009058,18,0.0001,1e-05,100,2,,
19,model_type.euclidean,activation.dmelu,0.4834,1.4572784,0.5110635,1.3898563,19,0.0001,1e-05,100,2,,
20,model_type.euclidean,activation.dmelu,0.4883,1.4556683,0.5145047,1.3810081,20,0.0001,1e-05,100,2,,
21,model_type.euclidean,activation.dmelu,0.49769998,1.4224348,0.51738554,1.3694723,21,0.0001,1e-05,100,2,,
22,model_type.euclidean,activation.dmelu,0.5026,1.4150119,0.52054656,1.3643675,22,0.0001,1e-05,100,2,,
23,model_type.euclidean,activation.dmelu,0.49289998,1.4282812,0.5227873,1.3539783,23,0.0001,1e-05,100,2,,
24,model_type.euclidean,activation.dmelu,0.4802,1.4619356,0.5257082,1.3453948,24,0.0001,1e-05,100,2,,
25,model_type.euclidean,activation.dmelu,0.5046,1.4156651,0.5284691,1.3366604,25,0.0001,1e-05,100,2,,
26,model_type.euclidean,activation.dmelu,0.49539998,1.4198443,0.5320302,1.327562,26,0.0001,1e-05,100,2,,
27,model_type.euclidean,activation.dmelu,0.5092,1.3946776,0.5350512,1.3218762,27,0.0001,1e-05,100,2,,
28,model_type.euclidean,activation.dmelu,0.5008,1.4140351,0.5387124,1.3134903,28,0.0001,1e-05,100,2,,
29,model_type.euclidean,activation.dmelu,0.502,1.4051,0.5383323,1.3072569,29,0.0001,1e-05,100,2,,
30,model_type.euclidean,activation.dmelu,0.5104,1.3824347,0.5414933,1.3031756,30,0.0001,1e-05,100,2,,
31,model_type.euclidean,activation.dmelu,0.5121,1.3880454,0.5456146,1.2914402,31,0.0001,1e-05,100,2,,
32,model_type.euclidean,activation.dmelu,0.5075,1.4046369,0.5481554,1.2860734,32,0.0001,1e-05,100,2,,
33,model_type.euclidean,activation.dmelu,0.5137,1.382378,0.5489957,1.2807237,33,0.0001,1e-05,100,2,,
34,model_type.euclidean,activation.dmelu,0.5068,1.39658,0.5517766,1.2747194,34,0.0001,1e-05,100,2,,
35,model_type.euclidean,activation.dmelu,0.5161,1.3836585,0.55543774,1.2694118,35,0.0001,1e-05,100,2,,
36,model_type.euclidean,activation.dmelu,0.5101,1.3943148,0.55509764,1.2617021,36,0.0001,1e-05,100,2,,
37,model_type.euclidean,activation.dmelu,0.51,1.3982806,0.5589589,1.2564676,37,0.0001,1e-05,100,2,,
38,model_type.euclidean,activation.dmelu,0.5165,1.3735439,0.5602593,1.2515442,38,0.0001,1e-05,100,2,,
39,model_type.euclidean,activation.dmelu,0.5207,1.3538346,0.56320024,1.2460672,39,0.0001,1e-05,100,2,,
40,model_type.euclidean,activation.dmelu,0.51309997,1.3908049,0.5639605,1.2382739,40,0.0001,1e-05,100,2,,
41,model_type.euclidean,activation.dmelu,0.5183,1.3636239,0.56666136,1.2353934,41,0.0001,1e-05,100,2,,
42,model_type.euclidean,activation.dmelu,0.5114,1.3881544,0.56792176,1.2277571,42,0.0001,1e-05,100,2,,
