,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.36049998,1.8123277,0.31115958,1.9321555,0,0.0001,1e-05,100,2,,
1,model_type.euclidean,activation.dmelu,0.3946,1.734519,0.37105873,1.777483,1,0.0001,1e-05,100,2,,
2,model_type.euclidean,activation.dmelu,0.4086,1.6803192,0.39546654,1.7140615,2,0.0001,1e-05,100,2,,
3,model_type.euclidean,activation.dmelu,0.41329998,1.6491436,0.41211188,1.6645874,3,0.0001,1e-05,100,2,,
4,model_type.euclidean,activation.dmelu,0.4323,1.6103581,0.42725673,1.6273736,4,0.0001,1e-05,100,2,,
5,model_type.euclidean,activation.dmelu,0.4337,1.5980933,0.4355994,1.6004931,5,0.0001,1e-05,100,2,,
6,model_type.euclidean,activation.dmelu,0.4513,1.5620416,0.44666293,1.5749574,6,0.0001,1e-05,100,2,,
7,model_type.euclidean,activation.dmelu,0.452,1.5541456,0.45422536,1.5514458,7,0.0001,1e-05,100,2,,
8,model_type.euclidean,activation.dmelu,0.445,1.5596623,0.46274808,1.5299596,8,0.0001,1e-05,100,2,,
9,model_type.euclidean,activation.dmelu,0.4597,1.5238662,0.46800977,1.5124271,9,0.0001,1e-05,100,2,,
10,model_type.euclidean,activation.dmelu,0.459,1.5181258,0.47505203,1.4949934,10,0.0001,1e-05,100,2,,
11,model_type.euclidean,activation.dmelu,0.472,1.5009917,0.48023367,1.47943,11,0.0001,1e-05,100,2,,
12,model_type.euclidean,activation.dmelu,0.4802,1.4816483,0.48635563,1.4624254,12,0.0001,1e-05,100,2,,
13,model_type.euclidean,activation.dmelu,0.4723,1.4891689,0.4878361,1.4525439,13,0.0001,1e-05,100,2,,
14,model_type.euclidean,activation.dmelu,0.4768,1.4745059,0.4940381,1.4395728,14,0.0001,1e-05,100,2,,
15,model_type.euclidean,activation.dmelu,0.4745,1.4738631,0.49775928,1.4281583,15,0.0001,1e-05,100,2,,
16,model_type.euclidean,activation.dmelu,0.4868,1.4541076,0.5020807,1.4163177,16,0.0001,1e-05,100,2,,
17,model_type.euclidean,activation.dmelu,0.4957,1.4327685,0.5046215,1.4059998,17,0.0001,1e-05,100,2,,
18,model_type.euclidean,activation.dmelu,0.4955,1.4301099,0.5096031,1.3934385,18,0.0001,1e-05,100,2,,
19,model_type.euclidean,activation.dmelu,0.4908,1.4410242,0.5118438,1.3872297,19,0.0001,1e-05,100,2,,
20,model_type.euclidean,activation.dmelu,0.49499997,1.4280224,0.5159251,1.3770254,20,0.0001,1e-05,100,2,,
21,model_type.euclidean,activation.dmelu,0.5001,1.4180369,0.51852596,1.3671341,21,0.0001,1e-05,100,2,,
22,model_type.euclidean,activation.dmelu,0.4962,1.4286513,0.5225272,1.3569974,22,0.0001,1e-05,100,2,,
23,model_type.euclidean,activation.dmelu,0.50549996,1.3954281,0.5248479,1.350782,23,0.0001,1e-05,100,2,,
24,model_type.euclidean,activation.dmelu,0.5056,1.3997353,0.52802896,1.3401877,24,0.0001,1e-05,100,2,,
25,model_type.euclidean,activation.dmelu,0.5074,1.4023757,0.5296095,1.3329787,25,0.0001,1e-05,100,2,,
26,model_type.euclidean,activation.dmelu,0.5035,1.3974481,0.53068984,1.326908,26,0.0001,1e-05,100,2,,
27,model_type.euclidean,activation.dmelu,0.50879997,1.397231,0.53787214,1.3167207,27,0.0001,1e-05,100,2,,
28,model_type.euclidean,activation.dmelu,0.50119996,1.4200169,0.53667176,1.3095747,28,0.0001,1e-05,100,2,,
29,model_type.euclidean,activation.dmelu,0.50839996,1.3831614,0.5418134,1.3009379,29,0.0001,1e-05,100,2,,
30,model_type.euclidean,activation.dmelu,0.5096,1.3933119,0.5443142,1.2975385,30,0.0001,1e-05,100,2,,
31,model_type.euclidean,activation.dmelu,0.5135,1.3782803,0.5462748,1.2870165,31,0.0001,1e-05,100,2,,
32,model_type.euclidean,activation.dmelu,0.5042,1.389434,0.54887563,1.2807283,32,0.0001,1e-05,100,2,,
33,model_type.euclidean,activation.dmelu,0.514,1.3751682,0.54869556,1.2753745,33,0.0001,1e-05,100,2,,
34,model_type.euclidean,activation.dmelu,0.5154,1.380923,0.5528969,1.266189,34,0.0001,1e-05,100,2,,
35,model_type.euclidean,activation.dmelu,0.5105,1.3764107,0.5549976,1.2622025,35,0.0001,1e-05,100,2,,
36,model_type.euclidean,activation.dmelu,0.5203,1.3658382,0.55573785,1.2564306,36,0.0001,1e-05,100,2,,
37,model_type.euclidean,activation.dmelu,0.52239996,1.3582356,0.55889887,1.249172,37,0.0001,1e-05,100,2,,
38,model_type.euclidean,activation.dmelu,0.5214,1.3634886,0.56241995,1.2416757,38,0.0001,1e-05,100,2,,
39,model_type.euclidean,activation.dmelu,0.52239996,1.3548268,0.5637004,1.2374603,39,0.0001,1e-05,100,2,,
40,model_type.euclidean,activation.dmelu,0.51449996,1.3639859,0.5634803,1.2326927,40,0.0001,1e-05,100,2,,
41,model_type.euclidean,activation.dmelu,0.5283,1.3423191,0.5681818,1.2249149,41,0.0001,1e-05,100,2,,
42,model_type.euclidean,activation.dmelu,0.5146,1.3969,0.56902206,1.2205453,42,0.0001,1e-05,100,2,,
43,model_type.euclidean,activation.dmelu,0.5148,1.3744167,0.57150286,1.2157862,43,0.0001,1e-05,100,2,,
44,model_type.euclidean,activation.dmelu,0.5255,1.3448972,0.57238317,1.2091306,44,0.0001,1e-05,100,2,,
45,model_type.euclidean,activation.dmelu,0.5252,1.3473393,0.5731434,1.2067735,45,0.0001,1e-05,100,2,,
46,model_type.euclidean,activation.dmelu,0.5268,1.341045,0.5765645,1.2016258,46,0.0001,1e-05,100,2,,
47,model_type.euclidean,activation.dmelu,0.5013,1.4053067,0.5806858,1.1925783,47,0.0001,1e-05,100,2,,
48,model_type.euclidean,activation.dmelu,0.5257,1.3513583,0.5800056,1.1918311,48,0.0001,1e-05,100,2,,
49,model_type.euclidean,activation.dmelu,0.5208,1.3584071,0.5798255,1.1857266,49,0.0001,1e-05,100,2,,
50,model_type.euclidean,activation.dmelu,0.5273,1.339536,0.5831666,1.1821158,50,0.0001,1e-05,100,2,,
51,model_type.euclidean,activation.dmelu,0.5157,1.3859257,0.58566743,1.1747373,51,0.0001,1e-05,100,2,,
52,model_type.euclidean,activation.dmelu,0.5238,1.339798,0.58798814,1.1700833,52,0.0001,1e-05,100,2,,
53,model_type.euclidean,activation.dmelu,0.5299,1.3554729,0.5888484,1.167621,53,0.0001,1e-05,100,2,,
54,model_type.euclidean,activation.dmelu,0.52709997,1.3422197,0.5908891,1.1603272,54,0.0001,1e-05,100,2,,
55,model_type.euclidean,activation.dmelu,0.52639997,1.3335348,0.59176934,1.1568288,55,0.0001,1e-05,100,2,,
56,model_type.euclidean,activation.dmelu,0.5329,1.3304386,0.5926297,1.1537589,56,0.0001,1e-05,100,2,,
57,model_type.euclidean,activation.dmelu,0.5291,1.3379784,0.5954906,1.1479881,57,0.0001,1e-05,100,2,,
58,model_type.euclidean,activation.dmelu,0.5324,1.3420094,0.5965109,1.1421031,58,0.0001,1e-05,100,2,,
59,model_type.euclidean,activation.dmelu,0.5334,1.3322911,0.5977913,1.1417838,59,0.0001,1e-05,100,2,,
60,model_type.euclidean,activation.dmelu,0.5211,1.3599126,0.5990317,1.1361568,60,0.0001,1e-05,100,2,,
61,model_type.euclidean,activation.dmelu,0.53249997,1.3474209,0.59935176,1.1331266,61,0.0001,1e-05,100,2,,
62,model_type.euclidean,activation.dmelu,0.5283,1.3484228,0.6036932,1.1271304,62,0.0001,1e-05,100,2,,
63,model_type.euclidean,activation.dmelu,0.5312,1.3248405,0.6058739,1.1218722,63,0.0001,1e-05,100,2,,
64,model_type.euclidean,activation.dmelu,0.5306,1.3432997,0.6040533,1.1187485,64,0.0001,1e-05,100,2,,
65,model_type.euclidean,activation.dmelu,0.5345,1.330821,0.60551375,1.1167799,65,0.0001,1e-05,100,2,,
66,model_type.euclidean,activation.dmelu,0.5276,1.3453821,0.60677415,1.1132523,66,0.0001,1e-05,100,2,,
67,model_type.euclidean,activation.dmelu,0.5376,1.3183776,0.6084347,1.1073321,67,0.0001,1e-05,100,2,,
68,model_type.euclidean,activation.dmelu,0.5372,1.3255737,0.6096551,1.1040764,68,0.0001,1e-05,100,2,,
69,model_type.euclidean,activation.dmelu,0.5295,1.3790373,0.6123359,1.0968403,69,0.0001,1e-05,100,2,,
70,model_type.euclidean,activation.dmelu,0.533,1.3313911,0.61273605,1.0972022,70,0.0001,1e-05,100,2,,
71,model_type.euclidean,activation.dmelu,0.53529996,1.3380274,0.6162172,1.089614,71,0.0001,1e-05,100,2,,
72,model_type.euclidean,activation.dmelu,0.5275,1.3491994,0.6154369,1.0897611,72,0.0001,1e-05,100,2,,
73,model_type.euclidean,activation.dmelu,0.5359,1.3169277,0.62013847,1.0821705,73,0.0001,1e-05,100,2,,
74,model_type.euclidean,activation.dmelu,0.5374,1.3297791,0.6178777,1.0815039,74,0.0001,1e-05,100,2,,
75,model_type.euclidean,activation.dmelu,0.5406,1.3270067,0.62013847,1.0770375,75,0.0001,1e-05,100,2,,
76,model_type.euclidean,activation.dmelu,0.524,1.3689941,0.62267923,1.0724583,76,0.0001,1e-05,100,2,,
77,model_type.euclidean,activation.dmelu,0.5336,1.3333763,0.62365955,1.0674217,77,0.0001,1e-05,100,2,,
78,model_type.euclidean,activation.dmelu,0.5284,1.3594841,0.6238396,1.0656931,78,0.0001,1e-05,100,2,,
79,model_type.euclidean,activation.dmelu,0.5374,1.3323009,0.62574023,1.0618646,79,0.0001,1e-05,100,2,,
80,model_type.euclidean,activation.dmelu,0.5335,1.3489388,0.6274208,1.0579156,80,0.0001,1e-05,100,2,,
81,model_type.euclidean,activation.dmelu,0.5297,1.3546678,0.62702066,1.0556484,81,0.0001,1e-05,100,2,,
82,model_type.euclidean,activation.dmelu,0.53679997,1.3392682,0.6291813,1.0500447,82,0.0001,1e-05,100,2,,
