,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.35549998,1.8210486,0.30511764,1.9417957,0,0.0001,1e-05,100,2,,
1,model_type.euclidean,activation.dmelu,0.38529998,1.7488301,0.36891806,1.7898653,1,0.0001,1e-05,100,2,,
2,model_type.euclidean,activation.dmelu,0.4008,1.6861721,0.39454624,1.7211161,2,0.0001,1e-05,100,2,,
3,model_type.euclidean,activation.dmelu,0.42,1.6453851,0.4128521,1.6683886,3,0.0001,1e-05,100,2,,
4,model_type.euclidean,activation.dmelu,0.43179998,1.6119242,0.42771688,1.6279128,4,0.0001,1e-05,100,2,,
5,model_type.euclidean,activation.dmelu,0.4341,1.5956396,0.43667975,1.5977653,5,0.0001,1e-05,100,2,,
6,model_type.euclidean,activation.dmelu,0.44779998,1.5598568,0.4465229,1.5727531,6,0.0001,1e-05,100,2,,
7,model_type.euclidean,activation.dmelu,0.4484,1.5522994,0.4552857,1.5491935,7,0.0001,1e-05,100,2,,
8,model_type.euclidean,activation.dmelu,0.45859998,1.5474851,0.4637084,1.5269996,8,0.0001,1e-05,100,2,,
9,model_type.euclidean,activation.dmelu,0.44889998,1.5461377,0.4696703,1.510478,9,0.0001,1e-05,100,2,,
10,model_type.euclidean,activation.dmelu,0.4633,1.5140029,0.47457185,1.4945366,10,0.0001,1e-05,100,2,,
11,model_type.euclidean,activation.dmelu,0.4599,1.5232642,0.47981355,1.4781473,11,0.0001,1e-05,100,2,,
12,model_type.euclidean,activation.dmelu,0.4784,1.4753554,0.48637563,1.4655783,12,0.0001,1e-05,100,2,,
13,model_type.euclidean,activation.dmelu,0.46809998,1.4999403,0.49001682,1.4509311,13,0.0001,1e-05,100,2,,
14,model_type.euclidean,activation.dmelu,0.4829,1.4799074,0.49443823,1.4393125,14,0.0001,1e-05,100,2,,
15,model_type.euclidean,activation.dmelu,0.48549998,1.4615326,0.49949983,1.4255713,15,0.0001,1e-05,100,2,,
16,model_type.euclidean,activation.dmelu,0.477,1.4895449,0.50264084,1.4146361,16,0.0001,1e-05,100,2,,
17,model_type.euclidean,activation.dmelu,0.4958,1.439738,0.5046415,1.4064795,17,0.0001,1e-05,100,2,,
18,model_type.euclidean,activation.dmelu,0.4897,1.445752,0.509423,1.3922561,18,0.0001,1e-05,100,2,,
19,model_type.euclidean,activation.dmelu,0.4908,1.4256139,0.51244396,1.3870547,19,0.0001,1e-05,100,2,,
20,model_type.euclidean,activation.dmelu,0.4937,1.4329907,0.5144246,1.3757359,20,0.0001,1e-05,100,2,,
21,model_type.euclidean,activation.dmelu,0.49359998,1.4289004,0.5182058,1.3638735,21,0.0001,1e-05,100,2,,
22,model_type.euclidean,activation.dmelu,0.4829,1.4566218,0.5221271,1.3557854,22,0.0001,1e-05,100,2,,
23,model_type.euclidean,activation.dmelu,0.4966,1.4363476,0.5240477,1.3482856,23,0.0001,1e-05,100,2,,
24,model_type.euclidean,activation.dmelu,0.49519998,1.4124002,0.528049,1.340352,24,0.0001,1e-05,100,2,,
25,model_type.euclidean,activation.dmelu,0.4956,1.4261241,0.5323703,1.3278527,25,0.0001,1e-05,100,2,,
26,model_type.euclidean,activation.dmelu,0.5103,1.3940676,0.53483117,1.3229834,26,0.0001,1e-05,100,2,,
27,model_type.euclidean,activation.dmelu,0.5076,1.3922565,0.5370719,1.3155557,27,0.0001,1e-05,100,2,,
28,model_type.euclidean,activation.dmelu,0.5013,1.4152404,0.53913254,1.3086218,28,0.0001,1e-05,100,2,,
