,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.13341346153846154,4.016277952071948,0.087978154,4.400686,0,0.1,0.0005,200.1912567615509
1,model_type.resnet18,0.2091346153846154,3.486947869643187,0.19909371,3.5646973,1,0.1,0.0005,401.99183416366577
2,model_type.resnet18,0.27403846153846156,3.211685981505956,0.27747878,3.1208603,2,0.1,0.0005,598.2637829780579
3,model_type.resnet18,0.31029647435897434,2.9678687835351014,0.33565742,2.8139741,3,0.1,0.0005,793.8937821388245
4,model_type.resnet18,0.3503605769230769,2.759714520894564,0.37838107,2.5959783,4,0.1,0.0005,990.0842189788818
5,model_type.resnet18,0.3735977564102564,2.6224663930061536,0.41550297,2.4150696,5,0.1,0.0005,1185.5927829742432
6,model_type.resnet18,0.3936298076923077,2.521674321247981,0.44518247,2.274014,6,0.1,0.0005,1383.9278576374054
7,model_type.resnet18,0.4348958333333333,2.346006685342544,0.47111076,2.1533492,7,0.1,0.0005,1584.3393173217773
8,model_type.resnet18,0.42007211538461536,2.4387700374309835,0.49314782,2.0464709,8,0.1,0.0005,1785.406314611435
9,model_type.resnet18,0.4284855769230769,2.3959054946899414,0.51272404,1.9569753,9,0.1,0.0005,1987.7577512264252
10,model_type.resnet18,0.4673477564102564,2.2250923071152124,0.5335307,1.865366,10,0.1,0.0005,2191.600163459778
11,model_type.resnet18,0.4621394230769231,2.2250611782073975,0.5477853,1.7919265,11,0.1,0.0005,2394.4051234722137
12,model_type.resnet18,0.4701522435897436,2.16650214103552,0.56489074,1.7133307,12,0.1,0.0005,2592.871253490448
13,model_type.resnet18,0.4979967948717949,2.0310602402075744,0.5793854,1.6487755,13,0.1,0.0005,2796.409250974655
14,model_type.resnet18,0.48677884615384615,2.1550779189818945,0.59369,1.5920799,14,0.1,0.0005,2997.0721011161804
15,model_type.resnet18,0.5,2.0379589658517103,0.606114,1.5345207,15,0.1,0.0005,3199.332986831665
16,model_type.resnet18,0.46073717948717946,2.213348390200199,0.6166573,1.4812568,16,0.1,0.0005,3400.636982679367
17,model_type.resnet18,0.44971955128205127,2.350941700813098,0.6298015,1.4337876,17,0.1,0.0005,3601.320275783539
18,model_type.resnet18,0.4953926282051282,2.1441666743694205,0.6384343,1.3898329,18,0.1,0.0005,3803.5205447673798
19,model_type.resnet18,0.4933894230769231,2.1333712262985034,0.6491077,1.3466983,19,0.1,0.0005,4006.369964122772
20,model_type.resnet18,0.49198717948717946,2.1724395125340195,0.65967107,1.3027098,20,0.1,0.0005,4200.459890842438
21,model_type.resnet18,0.4723557692307692,2.340794622898102,0.66771364,1.2660544,21,0.1,0.0005,4399.803059577942
22,model_type.resnet18,0.5196314102564102,2.012140590410966,0.67448586,1.2306514,22,0.1,0.0005,4599.096042394638
23,model_type.resnet18,0.4885817307692308,2.2069876285699697,0.6839989,1.1963634,23,0.1,0.0005,4797.048038721085
24,model_type.resnet18,0.5016025641025641,2.1364698899097934,0.6910011,1.162375,24,0.1,0.0005,5001.760959148407
25,model_type.resnet18,0.5216346153846154,2.004412829875946,0.69702303,1.1330372,25,0.1,0.0005,5200.232790470123
26,model_type.resnet18,0.5158253205128205,2.0681875057709522,0.7078665,1.0917764,26,0.1,0.0005,5398.340746641159
27,model_type.resnet18,0.5136217948717948,2.1038078849132242,0.71008724,1.0726682,27,0.1,0.0005,5597.423161745071
28,model_type.resnet18,0.5068108974358975,2.1668933675839352,0.7174996,1.0523015,28,0.1,0.0005,5798.844979286194
29,model_type.resnet18,0.4885817307692308,2.209941422327971,0.7269126,1.0148615,29,0.1,0.0005,6000.1652710437775
30,model_type.resnet18,0.499599358974359,2.1981078691971607,0.72964346,0.9992188,30,0.1,0.0005,6200.5808634758
31,model_type.resnet18,0.5222355769230769,2.0846204589574766,0.7376661,0.96818763,31,0.1,0.0005,6404.309876203537
32,model_type.resnet18,0.4891826923076923,2.2689092510785813,0.7412072,0.9501023,32,0.1,0.0005,6609.020170688629
33,model_type.resnet18,0.5252403846153846,2.133193153601426,0.7472191,0.9266173,33,0.1,0.0005,6807.864337205887
34,model_type.resnet18,0.5220352564102564,2.157170202487554,0.74807936,0.91544604,34,0.1,0.0005,7006.181903600693
35,model_type.resnet18,0.4901842948717949,2.295336131866162,0.756162,0.89316857,35,0.1,0.0005,7204.315369844437
36,model_type.resnet18,0.5002003205128205,2.198382100997827,0.7609535,0.8730248,36,0.1,0.0005,7405.7731721401215
37,model_type.resnet18,0.6103766025641025,1.655253638823827,0.8962868,0.43604898,37,0.1,0.0005,7605.207944154739
38,model_type.resnet18,0.6111778846153846,1.6601737554256732,0.93276846,0.3174616,38,0.1,0.0005,7807.849328994751
39,model_type.resnet18,0.6117788461538461,1.6604499572362654,0.946883,0.27094513,39,0.1,0.0005,8007.68829369545
40,model_type.resnet18,0.6099759615384616,1.673974530819135,0.95504564,0.24136597,40,0.1,0.0005,8207.264589071274
41,model_type.resnet18,0.6107772435897436,1.6713537329282515,0.9623479,0.21602093,41,0.1,0.0005,8408.159944057465
42,model_type.resnet18,0.6099759615384616,1.6761615780683665,0.96794975,0.19731517,42,0.1,0.0005,8608.692487478256
43,model_type.resnet18,0.6057692307692307,1.7036060981261425,0.971801,0.18237406,43,0.1,0.0005,8808.520997285843
44,model_type.resnet18,0.6037660256410257,1.7070272167523701,0.97605234,0.1682861,44,0.1,0.0005,9007.498986721039
45,model_type.resnet18,0.6071714743589743,1.70015344558618,0.97929335,0.15602188,45,0.1,0.0005,9231.246198654175
46,model_type.resnet18,0.6039663461538461,1.7009079540387178,0.9817041,0.14580399,46,0.1,0.0005,9432.93197607994
47,model_type.resnet18,0.6037660256410257,1.714579884822552,0.9837948,0.13650739,47,0.1,0.0005,9636.146792888641
48,model_type.resnet18,0.6087740384615384,1.7032280166943867,0.98610556,0.12800123,48,0.1,0.0005,9839.104322433472
49,model_type.resnet18,0.6051682692307693,1.7209831170546703,0.9872859,0.12188436,49,0.1,0.0005,10040.143525838852
50,model_type.resnet18,0.6021634615384616,1.723625971720769,0.98852634,0.11516101,50,0.1,0.0005,10239.804715156555
51,model_type.resnet18,0.6057692307692307,1.7248950035144122,0.9900468,0.1097821,51,0.1,0.0005,10442.017283916473
