,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
38,model_type.resnet18,0.6107772435897436,1.67511536524846,0.95707625,0.23905952,38,0.1,0.0005,8200.682135820389
39,model_type.resnet18,0.6067708333333334,1.6885881607349102,0.9636984,0.21805282,39,0.1,0.0005,8405.648214578629
40,model_type.resnet18,0.6051682692307693,1.6913478053533113,0.9668694,0.20551173,40,0.1,0.0005,8607.532639741898
41,model_type.resnet18,0.6115785256410257,1.6956771061970637,0.9710407,0.19086201,41,0.1,0.0005,8813.842414140701
42,model_type.resnet18,0.6071714743589743,1.7043555867977631,0.97518206,0.17690505,42,0.1,0.0005,9017.12586402893
43,model_type.resnet18,0.6099759615384616,1.6977962576425993,0.9773328,0.16605686,43,0.1,0.0005,9220.124264001846
44,model_type.resnet18,0.6069711538461539,1.7217738857636085,0.9794334,0.15474711,44,0.1,0.0005,9424.580319166183
45,model_type.resnet18,0.6047676282051282,1.7320930468730438,0.98197424,0.14695203,45,0.1,0.0005,9630.548956632614
46,model_type.resnet18,0.6067708333333334,1.728440170104687,0.9838348,0.13850942,46,0.1,0.0005,9833.356504440308
47,model_type.resnet18,0.6075721153846154,1.7331485931689923,0.9858755,0.12960508,47,0.1,0.0005,10035.00877737999
48,model_type.resnet18,0.6063701923076923,1.7413277656604083,0.9867558,0.124512285,48,0.1,0.0005,10236.415692090988
