,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
32,model_type.resnet18,0.6105769230769231,1.623440106709798,0.86934817,0.5310634,32,0.1,0.0005,6725.1954090595245
33,model_type.resnet18,0.610176282051282,1.6246574643330696,0.91171175,0.39586276,33,0.1,0.0005,6933.575301647186
34,model_type.resnet18,0.6121794871794872,1.6108204852312038,0.92670655,0.34450576,34,0.1,0.0005,7142.057731389999
35,model_type.resnet18,0.610176282051282,1.6143178863403125,0.9382302,0.3068558,35,0.1,0.0005,7349.510281085968
36,model_type.resnet18,0.6103766025641025,1.6260886650819044,0.94684297,0.27963117,36,0.1,0.0005,7556.995488643646
37,model_type.resnet18,0.608573717948718,1.6432372163503597,0.953115,0.25658116,37,0.1,0.0005,7765.978504896164
38,model_type.resnet18,0.6059695512820513,1.6503256498238978,0.95931697,0.23432459,38,0.1,0.0005,7972.421464204788
39,model_type.resnet18,0.6077724358974359,1.6479009833091345,0.9632682,0.21767743,39,0.1,0.0005,8177.835066795349
40,model_type.resnet18,0.6083733974358975,1.657156058611014,0.9671495,0.2038223,40,0.1,0.0005,8382.172366857529
41,model_type.resnet18,0.6089743589743589,1.6594549585611393,0.9721011,0.18731482,41,0.1,0.0005,8589.36325788498
42,model_type.resnet18,0.6127804487179487,1.6586928428747716,0.97426176,0.17726324,42,0.1,0.0005,8798.298119068146
43,model_type.resnet18,0.6125801282051282,1.672157183671609,0.97856313,0.1640822,43,0.1,0.0005,9005.398961782455
44,model_type.resnet18,0.6095753205128205,1.6636328536730547,0.9803637,0.155473,44,0.1,0.0005,9211.340238809586
45,model_type.resnet18,0.6075721153846154,1.683117871101086,0.98241436,0.1461811,45,0.1,0.0005,9416.029015302658
46,model_type.resnet18,0.6051682692307693,1.6870104441275964,0.9840549,0.13889368,46,0.1,0.0005,9626.993295669556
47,model_type.resnet18,0.6065705128205128,1.6898026091930194,0.9862256,0.13138798,47,0.1,0.0005,9835.720379590988
48,model_type.resnet18,0.6075721153846154,1.6919571321744185,0.9877161,0.12350758,48,0.1,0.0005,10041.814770698547
