,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3344,1.8335834,0.29539454,1.9511268,0,0.0001,1e-05,100,4,,
1,model_type.euclidean,activation.dmelu,0.3821,1.7228324,0.36351633,1.7743037,1,0.0001,1e-05,100,4,,
2,model_type.euclidean,activation.dmelu,0.40179998,1.666276,0.38852432,1.7061903,2,0.0001,1e-05,100,4,,
3,model_type.euclidean,activation.dmelu,0.41579998,1.6401429,0.40793052,1.6556033,3,0.0001,1e-05,100,4,,
4,model_type.euclidean,activation.dmelu,0.4253,1.6258283,0.421895,1.6190568,4,0.0001,1e-05,100,4,,
5,model_type.euclidean,activation.dmelu,0.4405,1.5753944,0.4355794,1.5903256,5,0.0001,1e-05,100,4,,
6,model_type.euclidean,activation.dmelu,0.4509,1.5394504,0.4434419,1.564315,6,0.0001,1e-05,100,4,,
7,model_type.euclidean,activation.dmelu,0.45729998,1.5342754,0.4506442,1.5418861,7,0.0001,1e-05,100,4,,
8,model_type.euclidean,activation.dmelu,0.4578,1.5153264,0.46036732,1.5173484,8,0.0001,1e-05,100,4,,
9,model_type.euclidean,activation.dmelu,0.46949998,1.49637,0.46620917,1.4978335,9,0.0001,1e-05,100,4,,
10,model_type.euclidean,activation.dmelu,0.4746,1.4848018,0.4746519,1.4776994,10,0.0001,1e-05,100,4,,
11,model_type.euclidean,activation.dmelu,0.4628,1.491404,0.48147407,1.4586499,11,0.0001,1e-05,100,4,,
12,model_type.euclidean,activation.dmelu,0.4865,1.4602509,0.48673576,1.443266,12,0.0001,1e-05,100,4,,
13,model_type.euclidean,activation.dmelu,0.46989998,1.4863333,0.4918774,1.4278804,13,0.0001,1e-05,100,4,,
14,model_type.euclidean,activation.dmelu,0.4908,1.4366646,0.49697903,1.4173971,14,0.0001,1e-05,100,4,,
15,model_type.euclidean,activation.dmelu,0.4725,1.4787488,0.50004,1.4058572,15,0.0001,1e-05,100,4,,
16,model_type.euclidean,activation.dmelu,0.4856,1.4394228,0.5049616,1.3914553,16,0.0001,1e-05,100,4,,
17,model_type.euclidean,activation.dmelu,0.4887,1.4259895,0.51006323,1.3787777,17,0.0001,1e-05,100,4,,
18,model_type.euclidean,activation.dmelu,0.49049997,1.4357204,0.5141045,1.3660189,18,0.0001,1e-05,100,4,,
19,model_type.euclidean,activation.dmelu,0.5018,1.4076074,0.5172655,1.3573298,19,0.0001,1e-05,100,4,,
20,model_type.euclidean,activation.dmelu,0.5054,1.3984948,0.5209067,1.3459104,20,0.0001,1e-05,100,4,,
21,model_type.euclidean,activation.dmelu,0.4996,1.4076169,0.52234715,1.339552,21,0.0001,1e-05,100,4,,
22,model_type.euclidean,activation.dmelu,0.5067,1.3928031,0.5277889,1.3271989,22,0.0001,1e-05,100,4,,
23,model_type.euclidean,activation.dmelu,0.4897,1.4437596,0.53199023,1.3190402,23,0.0001,1e-05,100,4,,
24,model_type.euclidean,activation.dmelu,0.5028,1.3918426,0.53317064,1.3098588,24,0.0001,1e-05,100,4,,
25,model_type.euclidean,activation.dmelu,0.5096,1.3890798,0.53569144,1.3010072,25,0.0001,1e-05,100,4,,
26,model_type.euclidean,activation.dmelu,0.51669997,1.374135,0.5384323,1.2959372,26,0.0001,1e-05,100,4,,
27,model_type.euclidean,activation.dmelu,0.5137,1.3689297,0.5440941,1.2851943,27,0.0001,1e-05,100,4,,
28,model_type.euclidean,activation.dmelu,0.5075,1.376114,0.54577464,1.2785332,28,0.0001,1e-05,100,4,,
29,model_type.euclidean,activation.dmelu,0.5022,1.3928102,0.550136,1.2700399,29,0.0001,1e-05,100,4,,
30,model_type.euclidean,activation.dmelu,0.5141,1.3756257,0.5515965,1.2598894,30,0.0001,1e-05,100,4,,
31,model_type.euclidean,activation.dmelu,0.52239996,1.3502082,0.55349714,1.2540612,31,0.0001,1e-05,100,4,,
32,model_type.euclidean,activation.dmelu,0.5182,1.3719666,0.5543574,1.2442368,32,0.0001,1e-05,100,4,,
33,model_type.euclidean,activation.dmelu,0.5209,1.349442,0.5579786,1.2428274,33,0.0001,1e-05,100,4,,
34,model_type.euclidean,activation.dmelu,0.51949996,1.369739,0.56244,1.2315601,34,0.0001,1e-05,100,4,,
35,model_type.euclidean,activation.dmelu,0.5159,1.3615096,0.56480074,1.2249299,35,0.0001,1e-05,100,4,,
36,model_type.euclidean,activation.dmelu,0.5232,1.339586,0.5669014,1.219361,36,0.0001,1e-05,100,4,,
37,model_type.euclidean,activation.dmelu,0.5207,1.3516756,0.5705026,1.2117025,37,0.0001,1e-05,100,4,,
38,model_type.euclidean,activation.dmelu,0.5226,1.3483509,0.5714829,1.2070801,38,0.0001,1e-05,100,4,,
39,model_type.euclidean,activation.dmelu,0.5205,1.3502692,0.5748239,1.1970525,39,0.0001,1e-05,100,4,,
40,model_type.euclidean,activation.dmelu,0.52779996,1.3389157,0.57446384,1.1925853,40,0.0001,1e-05,100,4,,
41,model_type.euclidean,activation.dmelu,0.51809996,1.3514113,0.57830507,1.1861702,41,0.0001,1e-05,100,4,,
42,model_type.euclidean,activation.dmelu,0.5238,1.347971,0.5801656,1.1789314,42,0.0001,1e-05,100,4,,
43,model_type.euclidean,activation.dmelu,0.52,1.3455257,0.58178616,1.1722139,43,0.0001,1e-05,100,4,,
44,model_type.euclidean,activation.dmelu,0.5186,1.3697871,0.584367,1.1650242,44,0.0001,1e-05,100,4,,
45,model_type.euclidean,activation.dmelu,0.5225,1.3528537,0.58678776,1.1647693,45,0.0001,1e-05,100,4,,
46,model_type.euclidean,activation.dmelu,0.5243,1.3457012,0.5899088,1.1542734,46,0.0001,1e-05,100,4,,
47,model_type.euclidean,activation.dmelu,0.5194,1.3486601,0.590489,1.1501818,47,0.0001,1e-05,100,4,,
48,model_type.euclidean,activation.dmelu,0.5322,1.3269746,0.5946703,1.1425251,48,0.0001,1e-05,100,4,,
49,model_type.euclidean,activation.dmelu,0.5324,1.3278135,0.5949504,1.1413726,49,0.0001,1e-05,100,4,,
50,model_type.euclidean,activation.dmelu,0.5313,1.3324312,0.5981514,1.1342185,50,0.0001,1e-05,100,4,,
51,model_type.euclidean,activation.dmelu,0.5356,1.3194183,0.59883165,1.1280733,51,0.0001,1e-05,100,4,,
52,model_type.euclidean,activation.dmelu,0.5309,1.3308532,0.60295296,1.1210856,52,0.0001,1e-05,100,4,,
53,model_type.euclidean,activation.dmelu,0.52459997,1.3526114,0.6035932,1.1177207,53,0.0001,1e-05,100,4,,
54,model_type.euclidean,activation.dmelu,0.5308,1.335429,0.6037132,1.1161963,54,0.0001,1e-05,100,4,,
55,model_type.euclidean,activation.dmelu,0.5276,1.3409175,0.6051136,1.108208,55,0.0001,1e-05,100,4,,
56,model_type.euclidean,activation.dmelu,0.51949996,1.4048219,0.6100152,1.1004211,56,0.0001,1e-05,100,4,,
57,model_type.euclidean,activation.dmelu,0.5356,1.3265505,0.60799456,1.0974853,57,0.0001,1e-05,100,4,,
58,model_type.euclidean,activation.dmelu,0.53279996,1.345261,0.6140965,1.0903883,58,0.0001,1e-05,100,4,,
59,model_type.euclidean,activation.dmelu,0.5373,1.3331577,0.612636,1.0893413,59,0.0001,1e-05,100,4,,
60,model_type.euclidean,activation.dmelu,0.5317,1.3305919,0.6168574,1.080769,60,0.0001,1e-05,100,4,,
61,model_type.euclidean,activation.dmelu,0.5298,1.3478167,0.6175176,1.0759082,61,0.0001,1e-05,100,4,,
62,model_type.euclidean,activation.dmelu,0.53069997,1.3376522,0.62075865,1.071059,62,0.0001,1e-05,100,4,,
63,model_type.euclidean,activation.dmelu,0.53279996,1.3369119,0.6210187,1.0650439,63,0.0001,1e-05,100,4,,
64,model_type.euclidean,activation.dmelu,0.53,1.3341337,0.6198984,1.0666983,64,0.0001,1e-05,100,4,,
65,model_type.euclidean,activation.dmelu,0.5258,1.3735297,0.62483996,1.0577645,65,0.0001,1e-05,100,4,,
